Time,Wavelength,Power
2024-06-20T14:16:11.952,1527.99410,-20.5
2024-06-20T14:16:15.931,1528.39870,-20.3
2024-06-20T14:16:16.067,1528.38942,-20.4
2024-06-20T14:16:16.262,1528.38316,-20.3
2024-06-20T14:16:16.398,1528.38437,-20.4
2024-06-20T14:16:16.593,1528.38410,-20.3
2024-06-20T14:16:16.733,1528.38382,-20.3
2024-06-20T14:16:16.930,1528.38289,-20.3
2024-06-20T14:16:17.065,1528.38319,-20.2
2024-06-20T14:16:17.262,1528.38294,-20.3
2024-06-20T14:16:17.396,1528.38315,-20.2
2024-06-20T14:16:17.590,1528.38295,-20.5
2024-06-20T14:16:17.725,1528.38302,-20.4
2024-06-20T14:16:17.920,1528.38245,-20.4
2024-06-20T14:16:18.057,1528.38286,-20.4
2024-06-20T14:16:18.252,1528.38284,-20.4
2024-06-20T14:16:18.385,1528.38298,-20.5
2024-06-20T14:16:18.579,1528.38250,-20.5
2024-06-20T14:16:18.716,1528.38310,-20.4
2024-06-20T14:16:18.911,1528.38295,-20.5
2024-06-20T14:16:19.050,1528.38292,-20.5
2024-06-20T14:16:19.247,1528.38295,-20.6
2024-06-20T14:16:19.386,1528.38352,-20.5
2024-06-20T14:16:19.583,1528.38364,-20.5
2024-06-20T14:16:19.718,1528.38369,-20.5
2024-06-20T14:16:19.914,1528.38368,-20.7
2024-06-20T14:16:20.050,1528.38410,-20.6
2024-06-20T14:16:20.246,1528.38370,-20.6
2024-06-20T14:16:20.384,1528.38402,-20.6
2024-06-20T14:16:20.580,1528.38383,-20.6
2024-06-20T14:16:20.710,1528.38410,-20.7
2024-06-20T14:16:20.904,1528.38394,-20.8
2024-06-20T14:16:21.043,1528.38438,-20.7
2024-06-20T14:16:21.248,1528.38406,-20.7
2024-06-20T14:16:21.370,1528.38416,-20.8
2024-06-20T14:16:21.564,1528.38386,-20.7
2024-06-20T14:16:21.699,1528.38413,-20.7
2024-06-20T14:16:21.894,1528.38410,-20.7
2024-06-20T14:16:24.687,1528.75744,-23.2
2024-06-20T14:16:24.881,1528.75761,-20.1
2024-06-20T14:16:25.015,1528.75925,-20.0
2024-06-20T14:16:25.209,1528.76225,-20.0
2024-06-20T14:16:25.347,1528.76480,-20.1
2024-06-20T14:16:25.545,1528.76873,-20.0
2024-06-20T14:16:25.681,1528.77136,-20.0
2024-06-20T14:16:25.878,1528.77642,-20.1
2024-06-20T14:16:26.014,1528.77661,-20.0
2024-06-20T14:16:26.211,1528.77650,-20.2
2024-06-20T14:16:26.345,1528.77677,-20.1
2024-06-20T14:16:26.542,1528.77689,-20.1
2024-06-20T14:16:26.673,1528.77704,-20.1
2024-06-20T14:16:26.871,1528.77617,-20.1
2024-06-20T14:16:27.002,1528.77643,-20.1
2024-06-20T14:16:27.197,1528.77568,-20.3
2024-06-20T14:16:27.335,1528.77572,-20.2
2024-06-20T14:16:27.532,1528.77574,-20.3
2024-06-20T14:16:27.667,1528.77627,-20.2
2024-06-20T14:16:27.866,1528.77576,-20.3
2024-06-20T14:16:28.003,1528.77562,-20.4
2024-06-20T14:16:28.201,1528.77498,-20.3
2024-06-20T14:16:28.336,1528.77523,-20.3
2024-06-20T14:16:28.532,1528.77430,-20.5
2024-06-20T14:16:28.667,1528.77404,-20.2
2024-06-20T14:16:28.863,1528.77371,-20.3
2024-06-20T14:16:28.996,1528.77383,-20.4
2024-06-20T14:16:29.191,1528.77360,-20.4
2024-06-20T14:16:29.326,1528.77398,-20.4
2024-06-20T14:16:29.522,1528.77388,-20.4
2024-06-20T14:16:29.657,1528.77392,-20.4
2024-06-20T14:16:29.855,1528.77366,-20.5
2024-06-20T14:16:29.991,1528.77352,-20.5
2024-06-20T14:16:30.190,1528.77360,-20.4
2024-06-20T14:16:30.327,1528.77416,-20.5
2024-06-20T14:16:30.524,1528.77401,-20.6
2024-06-20T14:16:30.659,1528.77386,-20.5
2024-06-20T14:16:30.856,1528.77361,-20.6
2024-06-20T14:16:30.990,1528.77431,-20.6
2024-06-20T14:16:31.186,1528.77418,-20.7
2024-06-20T14:16:31.320,1528.77457,-20.6
2024-06-20T14:16:31.527,1528.77425,-20.7
2024-06-20T14:16:31.652,1528.77456,-20.8
2024-06-20T14:16:31.847,1528.77417,-20.8
2024-06-20T14:16:31.982,1528.77451,-20.8
2024-06-20T14:16:33.656,1529.16375,-20.8
2024-06-20T14:16:33.849,1529.16408,-20.3
2024-06-20T14:16:33.982,1529.16436,-20.3
2024-06-20T14:16:34.178,1529.16392,-20.3
2024-06-20T14:16:34.308,1529.16382,-20.3
2024-06-20T14:16:34.505,1529.16314,-20.3
2024-06-20T14:16:34.639,1529.16315,-20.2
2024-06-20T14:16:34.836,1529.16267,-20.2
2024-06-20T14:16:34.970,1529.16307,-20.2
2024-06-20T14:16:35.167,1529.16268,-20.3
2024-06-20T14:16:35.308,1529.16311,-20.3
2024-06-20T14:16:35.512,1529.16246,-20.3
2024-06-20T14:16:35.640,1529.16250,-20.4
2024-06-20T14:16:35.835,1529.16254,-20.4
2024-06-20T14:16:35.970,1529.16307,-20.3
2024-06-20T14:16:36.168,1529.16258,-20.4
2024-06-20T14:16:36.301,1529.16323,-20.5
2024-06-20T14:16:36.496,1529.16292,-20.4
2024-06-20T14:16:36.631,1529.16301,-20.5
2024-06-20T14:16:36.826,1529.16360,-20.5
2024-06-20T14:16:36.964,1529.16375,-20.5
2024-06-20T14:16:37.159,1529.16353,-20.5
2024-06-20T14:16:37.297,1529.16405,-20.5
2024-06-20T14:16:37.490,1529.16395,-20.5
2024-06-20T14:16:37.632,1529.16406,-20.6
2024-06-20T14:16:37.828,1529.16355,-20.7
2024-06-20T14:16:37.966,1529.16410,-20.7
2024-06-20T14:16:38.163,1529.16353,-20.7
2024-06-20T14:16:38.297,1529.16397,-20.7
2024-06-20T14:16:38.492,1529.16370,-20.7
2024-06-20T14:16:38.630,1529.16405,-20.7
2024-06-20T14:16:38.826,1529.16390,-20.7
2024-06-20T14:16:38.960,1529.16388,-20.8
2024-06-20T14:16:39.155,1529.16374,-20.8
2024-06-20T14:16:39.289,1529.16410,-20.8
2024-06-20T14:16:39.484,1529.16371,-20.9
