Time,Wavelength,Power
2024-06-19T12:52:56.389,1532.68104,-33.4,0
2024-06-19T12:52:56.621,1532.68122,-33.2,0
2024-06-19T12:52:56.874,1532.68120,-33.2,0
2024-06-19T12:52:57.108,1532.68046,-33.2,0
2024-06-19T12:52:57.361,1532.68053,-33.4,0
2024-06-19T12:52:57.581,1532.68050,-33.4,0
2024-06-19T12:52:57.823,1532.68011,-33.4,0
2024-06-19T12:52:58.064,1532.68018,-33.5,0
2024-06-19T12:52:58.319,1532.68051,-33.6,0
2024-06-19T12:52:58.549,1532.67995,-33.5,0
2024-06-19T12:52:58.790,1532.67971,-33.6,0
2024-06-19T12:52:59.037,1532.68050,-33.5,0
2024-06-19T12:52:59.270,1532.68038,-33.4,0
2024-06-19T12:52:59.520,1532.68091,-33.5,0
2024-06-19T12:52:59.749,1532.68126,-33.7,0
2024-06-19T12:53:00.012,1532.68097,-33.5,0
2024-06-19T12:53:00.239,1532.68041,-33.6,0
2024-06-19T12:53:00.488,1532.68074,-33.6,0
2024-06-19T12:53:00.722,1532.68090,-33.7,0
2024-06-19T12:53:00.982,1532.68113,-33.8,0
2024-06-19T12:53:01.209,1532.68071,-33.8,0
2024-06-19T12:53:01.450,1532.68061,-33.8,0
2024-06-19T12:53:01.697,1532.68124,-33.8,0
2024-06-19T12:53:01.962,1532.68112,-33.9,0
2024-06-19T12:53:02.200,1532.68124,-34.0,0
2024-06-19T12:53:02.441,1532.68062,-34.0,0
2024-06-19T12:53:02.687,1532.68126,-34.0,0
2024-06-19T12:53:02.929,1532.68129,-34.0,0
2024-06-19T12:53:03.164,1532.68070,-34.1,0
2024-06-19T12:53:06.562,1533.07379,-34.2,0
2024-06-19T12:53:06.810,1533.07418,-34.2,0
2024-06-19T12:53:07.039,1533.07404,-34.2,0
2024-06-19T12:53:07.303,1533.07277,-34.2,0
2024-06-19T12:53:07.531,1533.07232,-34.0,0
2024-06-19T12:53:07.779,1533.07167,-34.3,0
2024-06-19T12:53:08.013,1533.07212,-34.3,0
2024-06-19T12:53:08.271,1533.07221,-34.1,0
2024-06-19T12:53:08.497,1533.07200,-34.4,0
2024-06-19T12:53:08.738,1533.07210,-34.3,0
2024-06-19T12:53:08.985,1533.07259,-34.4,0
2024-06-19T12:53:09.236,1533.07248,-34.4,0
2024-06-19T12:53:09.486,1533.07275,-34.5,0
2024-06-19T12:53:09.727,1533.07331,-34.5,0
2024-06-19T12:53:09.976,1533.07339,-34.5,0
2024-06-19T12:53:10.207,1533.07302,-34.5,0
2024-06-19T12:53:10.458,1533.07333,-34.6,0
2024-06-19T12:53:10.690,1533.07350,-34.6,0
2024-06-19T12:53:10.950,1533.07348,-34.6,0
2024-06-19T12:53:11.169,1533.07311,-34.7,0
