Time,Wavelength,Power
2024-06-14T14:41:32.367,1528.77694,-27.6
2024-06-14T14:41:32.599,1528.77647,-27.6
2024-06-14T14:41:32.836,1528.77613,-27.6
2024-06-14T14:41:33.102,1528.77546,-27.7
2024-06-14T14:41:33.326,1528.77611,-27.7
2024-06-14T14:41:33.561,1528.77602,-27.7
2024-06-14T14:41:33.807,1528.77565,-27.7
2024-06-14T14:41:34.036,1528.77527,-27.8
2024-06-14T14:41:34.292,1528.77416,-27.8
2024-06-14T14:41:34.522,1528.77389,-27.8
2024-06-14T14:41:34.776,1528.77386,-27.8
2024-06-14T14:41:34.998,1528.77390,-27.8
2024-06-14T14:41:35.245,1528.77383,-27.9
2024-06-14T14:41:35.487,1528.77370,-27.9
2024-06-14T14:41:35.725,1528.77380,-27.9
2024-06-14T14:41:35.960,1528.77383,-27.9
2024-06-14T14:41:36.205,1528.77430,-27.9
2024-06-14T14:41:36.453,1528.77417,-28.0
2024-06-14T14:41:36.683,1528.77387,-28.0
2024-06-14T14:41:36.922,1528.77375,-28.1
2024-06-14T14:41:37.155,1528.77396,-28.1
2024-06-14T14:41:37.422,1528.77438,-28.2
2024-06-14T14:41:37.645,1528.77435,-28.2
2024-06-14T14:41:39.736,1529.16482,-26.3
2024-06-14T14:41:39.958,1529.16399,-26.3
2024-06-14T14:41:40.193,1529.16346,-26.3
2024-06-14T14:41:40.453,1529.16282,-26.3
2024-06-14T14:41:40.684,1529.16315,-26.3
2024-06-14T14:41:40.927,1529.16292,-26.4
2024-06-14T14:41:41.176,1529.16326,-26.4
2024-06-14T14:41:41.419,1529.16290,-26.4
2024-06-14T14:41:41.644,1529.16310,-26.4
2024-06-14T14:41:41.885,1529.16287,-26.4
2024-06-14T14:41:42.121,1529.16290,-26.5
2024-06-14T14:41:42.382,1529.16336,-26.6
2024-06-14T14:41:42.608,1529.16372,-26.5
2024-06-14T14:41:42.839,1529.16368,-26.6
2024-06-14T14:41:43.083,1529.16350,-26.6
2024-06-14T14:41:43.308,1529.16334,-26.6
2024-06-14T14:41:43.555,1529.16366,-26.7
2024-06-14T14:41:43.791,1529.16388,-26.7
2024-06-14T14:41:44.056,1529.16359,-26.7
2024-06-14T14:41:44.282,1529.16347,-26.7
2024-06-14T14:41:44.516,1529.16385,-26.8
2024-06-14T14:41:44.763,1529.16365,-26.8
2024-06-14T14:41:45.021,1529.16367,-26.9
2024-06-14T14:41:45.244,1529.16388,-26.9
2024-06-14T14:41:45.472,1529.16382,-27.0
2024-06-14T14:41:45.726,1529.16372,-27.0
2024-06-14T14:41:45.948,1529.16368,-26.9
2024-06-14T14:41:46.192,1529.16339,-27.0
2024-06-14T14:41:46.427,1529.16355,-27.0
2024-06-14T14:41:46.690,1529.16336,-27.0
2024-06-14T14:41:46.915,1529.16355,-27.1
2024-06-14T14:41:47.145,1529.16355,-27.1
2024-06-14T14:41:47.383,1529.16383,-27.1
2024-06-14T14:41:49.636,1529.57045,-26.9
2024-06-14T14:41:49.902,1529.55430,-25.9
2024-06-14T14:41:50.135,1529.55373,-25.9
2024-06-14T14:41:50.395,1529.55261,-26.0
2024-06-14T14:41:50.629,1529.55224,-26.0
2024-06-14T14:41:50.871,1529.55251,-26.0
2024-06-14T14:41:51.113,1529.55308,-26.0
2024-06-14T14:41:51.365,1529.55297,-26.0
2024-06-14T14:41:51.592,1529.55227,-26.0
2024-06-14T14:41:51.837,1529.55221,-26.0
2024-06-14T14:41:52.077,1529.55206,-26.1
2024-06-14T14:41:52.340,1529.55226,-26.1
2024-06-14T14:41:52.563,1529.55241,-26.1
2024-06-14T14:41:52.795,1529.55236,-26.2
2024-06-14T14:41:53.039,1529.55268,-26.2
2024-06-14T14:41:53.285,1529.55310,-26.2
2024-06-14T14:41:53.527,1529.55312,-26.2
2024-06-14T14:41:53.751,1529.55308,-26.3
2024-06-14T14:41:54.005,1529.55306,-26.3
2024-06-14T14:41:54.244,1529.55326,-26.3
2024-06-14T14:41:54.501,1529.55319,-26.4
2024-06-14T14:41:54.733,1529.55317,-26.4
2024-06-14T14:41:54.980,1529.55307,-26.4
2024-06-14T14:41:55.207,1529.55344,-26.5
2024-06-14T14:41:55.456,1529.55310,-26.5
2024-06-14T14:41:55.702,1529.55286,-26.5
2024-06-14T14:41:55.934,1529.55319,-26.6
2024-06-14T14:41:56.176,1529.55296,-26.6
2024-06-14T14:41:56.420,1529.55321,-26.7
2024-06-14T14:41:56.670,1529.55317,-26.7
2024-06-14T14:41:56.885,1529.55325,-26.7
2024-06-14T14:41:57.115,1529.55335,-26.7
2024-06-14T14:41:57.361,1529.55345,-26.7
2024-06-14T14:41:57.617,1529.55360,-26.7
2024-06-14T14:41:59.635,1529.93523,-28.6
2024-06-14T14:41:59.859,1529.92627,-26.5
2024-06-14T14:42:00.137,1529.93234,-26.5
2024-06-14T14:42:00.371,1529.93584,-26.5
2024-06-14T14:42:00.623,1529.93845,-26.5
2024-06-14T14:42:00.847,1529.94273,-26.5
2024-06-14T14:42:01.096,1529.94579,-26.6
2024-06-14T14:42:01.341,1529.94630,-26.6
2024-06-14T14:42:01.571,1529.94637,-26.6
2024-06-14T14:42:01.813,1529.94568,-26.6
2024-06-14T14:42:02.051,1529.94512,-26.6
2024-06-14T14:42:02.307,1529.94484,-26.7
2024-06-14T14:42:02.533,1529.94424,-26.7
2024-06-14T14:42:02.783,1529.94440,-26.7
2024-06-14T14:42:03.017,1529.94436,-26.7
2024-06-14T14:42:03.279,1529.94406,-26.8
2024-06-14T14:42:03.505,1529.94369,-26.8
2024-06-14T14:42:03.739,1529.94341,-26.8
2024-06-14T14:42:03.986,1529.94287,-26.8
2024-06-14T14:42:04.217,1529.94322,-26.8
2024-06-14T14:42:04.472,1529.94262,-26.9
2024-06-14T14:42:04.704,1529.94232,-26.9
2024-06-14T14:42:04.957,1529.94240,-26.9
2024-06-14T14:42:05.181,1529.94225,-27.0
2024-06-14T14:42:05.437,1529.94309,-27.0
2024-06-14T14:42:05.672,1529.94319,-27.1
2024-06-14T14:42:05.919,1529.94310,-27.1
2024-06-14T14:42:06.147,1529.94317,-27.1
2024-06-14T14:42:06.393,1529.94338,-27.1
2024-06-14T14:42:06.641,1529.94304,-27.2
2024-06-14T14:42:06.869,1529.94327,-27.2
2024-06-14T14:42:07.111,1529.94298,-27.2
2024-06-14T14:42:07.340,1529.94335,-27.2
2024-06-14T14:42:07.610,1529.94317,-27.2
2024-06-14T14:42:08.571,1530.34350,-30.4
2024-06-14T14:42:09.341,1530.33688,-28.8
2024-06-14T14:42:09.617,1530.33232,-27.4
2024-06-14T14:42:09.854,1530.33373,-27.1
2024-06-14T14:42:10.111,1530.33306,-27.1
2024-06-14T14:42:10.348,1530.33314,-27.1
2024-06-14T14:42:10.602,1530.33349,-27.1
2024-06-14T14:42:10.828,1530.33293,-27.2
2024-06-14T14:42:11.086,1530.33268,-27.2
2024-06-14T14:42:11.317,1530.33273,-27.2
2024-06-14T14:42:11.565,1530.33306,-27.2
2024-06-14T14:42:11.792,1530.33253,-27.2
2024-06-14T14:42:12.039,1530.33239,-27.3
2024-06-14T14:42:12.284,1530.33253,-27.3
2024-06-14T14:42:12.518,1530.33290,-27.3
2024-06-14T14:42:12.758,1530.33389,-27.4
2024-06-14T14:42:12.998,1530.33343,-27.4
2024-06-14T14:42:13.250,1530.33354,-27.4
2024-06-14T14:42:13.477,1530.33355,-27.5
2024-06-14T14:42:13.718,1530.33369,-27.5
2024-06-14T14:42:13.954,1530.33361,-27.5
2024-06-14T14:42:14.220,1530.33374,-27.5
2024-06-14T14:42:14.444,1530.33391,-27.6
2024-06-14T14:42:14.678,1530.33384,-27.6
2024-06-14T14:42:14.924,1530.33395,-27.6
2024-06-14T14:42:15.154,1530.33388,-27.6
2024-06-14T14:42:15.406,1530.33393,-28.0
2024-06-14T14:42:15.629,1530.33358,-27.7
2024-06-14T14:42:15.883,1530.33383,-27.8
2024-06-14T14:42:16.106,1530.33409,-27.8
2024-06-14T14:42:16.358,1530.33380,-27.8
2024-06-14T14:42:16.599,1530.33338,-27.8
2024-06-14T14:42:16.837,1530.33371,-27.9
2024-06-14T14:42:17.073,1530.33371,-27.9
2024-06-14T14:42:17.321,1530.33403,-27.8
2024-06-14T14:42:17.566,1530.33391,-27.9
