Time,Wavelength,Power
2024-06-19T13:54:14.859,1532.28850,-31.9,1532.28853
2024-06-19T13:54:15.110,1532.28890,-32.1,1532.28849
2024-06-19T13:54:15.339,1532.28851,-32.3,1532.28890
2024-06-19T13:54:15.579,1532.28877,-32.3,1532.28850
2024-06-19T13:54:15.828,1532.28897,-32.0,1532.28876
2024-06-19T13:54:16.059,1532.28870,-32.2,1532.28896
2024-06-19T13:54:16.309,1532.28894,-32.2,1532.28870
2024-06-19T13:54:16.539,1532.28934,-32.2,1532.28894
2024-06-19T13:54:16.800,1532.28929,-32.4,1532.28934
2024-06-19T13:54:17.021,1532.28878,-32.2,1532.28929
2024-06-19T13:54:17.270,1532.28865,-32.4,1532.28878
2024-06-19T13:54:17.507,1532.28887,-32.3,1532.28864
2024-06-19T13:54:17.767,1532.28892,-32.5,1532.28887
2024-06-19T13:54:21.054,1532.68026,-32.0,1532.68314
2024-06-19T13:54:21.292,1532.68152,-31.9,1532.68026
2024-06-19T13:54:21.533,1532.68167,-31.9,1532.68152
2024-06-19T13:54:21.778,1532.68143,-32.0,1532.68167
2024-06-19T13:54:22.008,1532.68111,-32.0,1532.68143
2024-06-19T13:54:22.258,1532.68069,-32.1,1532.68111
2024-06-19T13:54:22.491,1532.68104,-31.8,1532.68069
2024-06-19T13:54:22.755,1532.68054,-32.0,1532.68104
2024-06-19T13:54:22.985,1532.68032,-32.0,1532.68055
2024-06-19T13:54:23.234,1532.68041,-31.9,1532.68032
2024-06-19T13:54:23.466,1532.68062,-32.1,1532.68041
2024-06-19T13:54:23.725,1532.68050,-32.1,1532.68062
2024-06-19T13:54:23.951,1532.68058,-32.2,1532.68050
2024-06-19T13:54:24.210,1532.68083,-32.2,1532.68058
2024-06-19T13:54:24.459,1532.68124,-32.3,1532.68082
2024-06-19T13:54:24.719,1532.68136,-32.2,1532.68124
2024-06-19T13:54:24.945,1532.68136,-32.3,1532.68136
2024-06-19T13:54:25.185,1532.68124,-32.3,1532.68136
2024-06-19T13:54:25.430,1532.68134,-32.4,1532.68124
2024-06-19T13:54:25.687,1532.68116,-32.3,1532.68134
2024-06-19T13:54:25.915,1532.68102,-32.4,1532.68117
2024-06-19T13:54:26.157,1532.68124,-32.4,1532.68102
2024-06-19T13:54:26.405,1532.68147,-32.4,1532.68124
2024-06-19T13:54:26.636,1532.68092,-32.5,1532.68147
2024-06-19T13:54:26.885,1532.68094,-32.5,1532.68093
2024-06-19T13:54:27.109,1532.68083,-32.5,1532.68094
2024-06-19T13:54:27.374,1532.68093,-32.5,1532.68083
2024-06-19T13:54:27.599,1532.68076,-32.6,1532.68093
2024-06-19T13:54:27.852,1532.68096,-32.6,1532.68076
2024-06-19T13:54:31.197,1533.07418,-32.8,1533.08240
2024-06-19T13:54:31.452,1533.07493,-32.9,1533.07419
2024-06-19T13:54:31.704,1533.07317,-32.9,1533.07494
2024-06-19T13:54:31.944,1533.07227,-32.8,1533.07317
2024-06-19T13:54:32.189,1533.07200,-33.0,1533.07228
2024-06-19T13:54:32.433,1533.07189,-33.1,1533.07202
2024-06-19T13:54:32.680,1533.07236,-33.0,1533.07190
2024-06-19T13:54:32.910,1533.07231,-33.2,1533.07236
2024-06-19T13:54:33.164,1533.07219,-33.2,1533.07232
2024-06-19T13:54:33.394,1533.07274,-33.1,1533.07220
2024-06-19T13:54:33.656,1533.07291,-33.5,1533.07274
2024-06-19T13:54:33.882,1533.07266,-33.3,1533.07291
2024-06-19T13:54:34.132,1533.07387,-33.3,1533.07267
2024-06-19T13:54:34.366,1533.07397,-33.1,1533.07387
2024-06-19T13:54:34.628,1533.07341,-33.3,1533.07398
2024-06-19T13:54:34.855,1533.07332,-33.4,1533.07341
2024-06-19T13:54:35.097,1533.07386,-33.1,1533.07333
2024-06-19T13:54:35.341,1533.07395,-33.3,1533.07387
2024-06-19T13:54:35.587,1533.07372,-33.4,1533.07395
2024-06-19T13:54:35.821,1533.07330,-33.3,1533.07372
2024-06-19T13:54:36.061,1533.07386,-33.4,1533.07330
2024-06-19T13:54:36.309,1533.07393,-33.4,1533.07387
2024-06-19T13:54:36.536,1533.07344,-33.2,1533.07393
2024-06-19T13:54:36.784,1533.07331,-33.5,1533.07345
2024-06-19T13:54:37.016,1533.07330,-33.4,1533.07332
2024-06-19T13:54:37.272,1533.07357,-33.5,1533.07330
2024-06-19T13:54:37.498,1533.07353,-33.5,1533.07357
2024-06-19T13:54:37.744,1533.07362,-33.7,1533.07354
2024-06-19T13:54:40.076,1533.45207,-33.7,1533.45359
2024-06-19T13:54:40.319,1533.45485,-33.6,1533.45207
2024-06-19T13:54:40.581,1533.46068,-33.6,1533.45485
2024-06-19T13:54:40.805,1533.46427,-33.9,1533.46068
2024-06-19T13:54:41.050,1533.46757,-34.4,1533.46425
2024-06-19T13:54:41.292,1533.46770,-34.0,1533.46758
2024-06-19T13:54:41.557,1533.46779,-34.0,1533.46770
2024-06-19T13:54:41.796,1533.46704,-33.9,1533.46780
2024-06-19T13:54:42.039,1533.46644,-33.9,1533.46706
2024-06-19T13:54:42.281,1533.46670,-33.8,1533.46643
2024-06-19T13:54:42.539,1533.46694,-34.0,1533.46671
2024-06-19T13:54:42.768,1533.46639,-33.8,1533.46695
2024-06-19T13:54:43.006,1533.46618,-34.1,1533.46638
2024-06-19T13:54:43.255,1533.46615,-34.0,1533.46619
2024-06-19T13:54:43.488,1533.46555,-34.3,1533.46614
2024-06-19T13:54:43.738,1533.46488,-33.8,1533.46555
2024-06-19T13:54:43.966,1533.46481,-34.3,1533.46488
2024-06-19T13:54:44.230,1533.46480,-34.1,1533.46481
2024-06-19T13:54:44.451,1533.46454,-34.2,1533.46480
2024-06-19T13:54:44.701,1533.46442,-34.2,1533.46453
2024-06-19T13:54:44.937,1533.46436,-34.3,1533.46440
2024-06-19T13:54:45.192,1533.46521,-34.6,1533.46437
2024-06-19T13:54:45.419,1533.46523,-34.4,1533.46521
2024-06-19T13:54:45.659,1533.46522,-34.4,1533.46523
2024-06-19T13:54:45.901,1533.46499,-34.4,1533.46520
2024-06-19T13:54:46.134,1533.46499,-34.2,1533.46499
2024-06-19T13:54:46.378,1533.46555,-34.4,1533.46497
2024-06-19T13:54:46.607,1533.46562,-34.6,1533.46555
2024-06-19T13:54:46.868,1533.46567,-34.7,1533.46562
2024-06-19T13:54:47.091,1533.46483,-34.9,1533.46567
2024-06-19T13:54:47.342,1533.46466,-34.4,1533.46483
2024-06-19T13:54:47.579,1533.46506,-34.7,1533.46464
2024-06-19T13:54:47.836,1533.46560,-34.6,1533.46507
2024-06-19T13:54:49.842,1533.85815,-33.6,0
2024-06-19T13:54:50.075,1533.85714,-34.1,1533.85814
2024-06-19T13:54:50.327,1533.85680,-34.3,1533.85713
2024-06-19T13:54:50.560,1533.85696,-34.0,1533.85679
2024-06-19T13:54:50.820,1533.85670,-34.0,1533.85696
2024-06-19T13:54:51.045,1533.85647,-34.0,1533.85670
2024-06-19T13:54:51.285,1533.85624,-34.1,1533.85647
2024-06-19T13:54:51.530,1533.85663,-33.8,1533.85624
2024-06-19T13:54:51.784,1533.85642,-34.1,1533.85663
2024-06-19T13:54:52.038,1533.85617,-34.2,1533.85641
2024-06-19T13:54:52.280,1533.85630,-34.0,1533.85616
2024-06-19T13:54:52.525,1533.85644,-33.8,1533.85630
2024-06-19T13:54:52.753,1533.85620,-34.3,1533.85644
2024-06-19T13:54:53.004,1533.85690,-34.4,1533.85619
2024-06-19T13:54:53.246,1533.85706,-34.2,1533.85689
2024-06-19T13:54:53.494,1533.85744,-34.0,1533.85705
2024-06-19T13:54:53.728,1533.85691,-34.3,1533.85744
2024-06-19T13:54:53.975,1533.85705,-34.3,1533.85691
2024-06-19T13:54:54.221,1533.85720,-34.4,1533.85705
2024-06-19T13:54:54.490,1533.85762,-35.0,1533.85720
2024-06-19T13:54:54.722,1533.85714,-34.7,1533.85761
2024-06-19T13:54:54.970,1533.85709,-34.4,1533.85713
2024-06-19T13:54:55.194,1533.85720,-34.5,1533.85709
2024-06-19T13:54:55.459,1533.85717,-34.5,1533.85719
2024-06-19T13:54:55.678,1533.85720,-34.4,1533.85717
2024-06-19T13:54:55.919,1533.85704,-34.9,1533.85719
2024-06-19T13:54:56.162,1533.85745,-34.5,1533.85704
2024-06-19T13:54:56.411,1533.85760,-34.6,1533.85744
2024-06-19T13:54:56.643,1533.85725,-34.3,1533.85760
2024-06-19T13:54:56.885,1533.85683,-35.0,1533.85724
2024-06-19T13:54:57.133,1533.85734,-34.6,1533.85682
2024-06-19T13:54:57.364,1533.85741,-34.7,1533.85733
2024-06-19T13:54:57.615,1533.85728,-35.0,1533.85741
2024-06-19T13:54:57.845,1533.85711,-34.9,1533.85727
2024-06-19T13:55:00.147,1534.25000,-34.1,1534.26657
2024-06-19T13:55:00.408,1534.25096,-33.8,1534.25000
2024-06-19T13:55:00.636,1534.24982,-34.0,1534.25096
2024-06-19T13:55:00.881,1534.24930,-33.5,1534.24982
2024-06-19T13:55:01.124,1534.24939,-33.8,1534.24930
2024-06-19T13:55:01.380,1534.24898,-33.6,1534.24939
2024-06-19T13:55:01.609,1534.24864,-33.9,1534.24898
2024-06-19T13:55:01.851,1534.24844,-34.1,1534.24864
2024-06-19T13:55:02.098,1534.24896,-34.1,1534.24844
2024-06-19T13:55:02.366,1534.24867,-33.9,1534.24896
2024-06-19T13:55:02.601,1534.24892,-34.2,1534.24867
2024-06-19T13:55:02.843,1534.24893,-34.0,1534.24893
2024-06-19T13:55:03.085,1534.24956,-34.1,1534.24893
2024-06-19T13:55:03.317,1534.24913,-33.8,1534.24956
2024-06-19T13:55:03.566,1534.24934,-34.3,1534.24913
2024-06-19T13:55:03.794,1534.24985,-34.0,1534.24934
2024-06-19T13:55:04.058,1534.24971,-34.1,1534.24985
2024-06-19T13:55:04.281,1534.24943,-34.3,1534.24971
2024-06-19T13:55:04.534,1534.25019,-34.1,1534.24943
2024-06-19T13:55:04.768,1534.25008,-34.3,1534.25019
2024-06-19T13:55:05.027,1534.24997,-34.0,1534.25009
2024-06-19T13:55:05.252,1534.24992,-34.4,1534.24997
2024-06-19T13:55:05.495,1534.24997,-34.5,1534.24992
2024-06-19T13:55:05.743,1534.25049,-34.5,1534.24997
2024-06-19T13:55:05.993,1534.24989,-34.4,1534.25048
2024-06-19T13:55:06.224,1534.24965,-34.4,1534.24989
2024-06-19T13:55:06.467,1534.24983,-34.3,1534.24965
2024-06-19T13:55:06.715,1534.25015,-34.4,1534.24983
2024-06-19T13:55:06.946,1534.24978,-34.4,1534.25015
2024-06-19T13:55:07.195,1534.25003,-35.1,1534.24978
2024-06-19T13:55:07.427,1534.25000,-34.7,1534.25003
2024-06-19T13:55:07.685,1534.25023,-34.4,1534.25000
2024-06-19T13:55:12.284,1534.63119,-34.3,1534.62817
2024-06-19T13:55:12.527,1534.63698,-34.4,1534.63118
2024-06-19T13:55:12.792,1534.64454,-33.7,1534.63697
2024-06-19T13:55:13.029,1534.64502,-33.4,1534.64454
2024-06-19T13:55:13.289,1534.64499,-33.7,1534.64502
2024-06-19T13:55:13.510,1534.64528,-33.8,1534.64500
2024-06-19T13:55:13.752,1534.64478,-33.8,1534.64528
2024-06-19T13:55:13.998,1534.64470,-33.7,1534.64478
2024-06-19T13:55:14.248,1534.64504,-34.1,1534.64470
2024-06-19T13:55:14.482,1534.64458,-34.2,1534.64504
2024-06-19T13:55:14.724,1534.64388,-34.7,1534.64458
2024-06-19T13:55:14.974,1534.64385,-34.1,1534.64388
2024-06-19T13:55:15.202,1534.64304,-34.2,1534.64385
2024-06-19T13:55:15.454,1534.64248,-34.4,1534.64305
2024-06-19T13:55:15.684,1534.64280,-34.4,1534.64248
2024-06-19T13:55:15.949,1534.64246,-34.3,1534.64280
2024-06-19T13:55:16.175,1534.64216,-34.5,1534.64246
2024-06-19T13:55:16.427,1534.64198,-33.8,1534.64217
2024-06-19T13:55:16.664,1534.64252,-33.9,1534.64199
2024-06-19T13:55:16.922,1534.64229,-34.3,1534.64253
2024-06-19T13:55:17.149,1534.64230,-34.1,1534.64230
2024-06-19T13:55:17.387,1534.64277,-34.5,1534.64231
2024-06-19T13:55:17.635,1534.64280,-34.6,1534.64278
2024-06-19T13:55:17.877,1534.64306,-34.5,1534.64280
2024-06-19T13:55:19.966,1535.03579,-34.1,1535.03784
2024-06-19T13:55:20.217,1535.03562,-34.1,1535.03580
2024-06-19T13:55:20.451,1535.03506,-34.5,1535.03562
2024-06-19T13:55:20.692,1535.03485,-34.1,1535.03507
2024-06-19T13:55:20.941,1535.03531,-34.3,1535.03483
2024-06-19T13:55:21.188,1535.03444,-34.6,1535.03532
2024-06-19T13:55:21.426,1535.03438,-34.1,1535.03444
2024-06-19T13:55:21.662,1535.03412,-34.3,1535.03436
2024-06-19T13:55:21.910,1535.03464,-34.0,1535.03410
2024-06-19T13:55:22.138,1535.03440,-34.4,1535.03464
2024-06-19T13:55:22.389,1535.03439,-34.6,1535.03438
2024-06-19T13:55:22.618,1535.03518,-34.1,1535.03437
2024-06-19T13:55:22.888,1535.03513,-34.7,1535.03518
2024-06-19T13:55:23.129,1535.03519,-34.6,1535.03515
2024-06-19T13:55:23.373,1535.03544,-34.6,1535.03521
2024-06-19T13:55:23.605,1535.03571,-34.5,1535.03544
2024-06-19T13:55:23.866,1535.03560,-34.8,1535.03572
2024-06-19T13:55:24.095,1535.03548,-34.7,1535.03560
2024-06-19T13:55:24.366,1535.03557,-34.8,1535.03550
2024-06-19T13:55:24.599,1535.03580,-34.7,1535.03557
2024-06-19T13:55:24.861,1535.03515,-35.1,1535.03579
2024-06-19T13:55:25.087,1535.03493,-34.7,1535.03517
2024-06-19T13:55:25.334,1535.03564,-34.9,1535.03493
2024-06-19T13:55:25.575,1535.03617,-34.9,1535.03563
2024-06-19T13:55:25.831,1535.03591,-35.1,1535.03619
2024-06-19T13:55:26.059,1535.03568,-35.0,1535.03592
2024-06-19T13:55:26.299,1535.03526,-34.7,1535.03568
2024-06-19T13:55:26.549,1535.03532,-35.2,1535.03526
2024-06-19T13:55:26.775,1535.03507,-34.8,1535.03532
2024-06-19T13:55:27.025,1535.03553,-35.2,1535.03505
2024-06-19T13:55:27.254,1535.03536,-35.0,1535.03554
2024-06-19T13:55:27.518,1535.03537,-35.5,1535.03535
2024-06-19T13:55:27.736,1535.03509,-35.1,1535.03537
2024-06-19T13:55:31.045,1535.42926,-34.6,1535.44643
2024-06-19T13:55:31.294,1535.42972,-34.7,1535.42925
2024-06-19T13:55:31.533,1535.42911,-34.8,1535.42971
2024-06-19T13:55:31.792,1535.42804,-34.8,1535.42911
2024-06-19T13:55:32.018,1535.42761,-34.7,1535.42803
2024-06-19T13:55:32.261,1535.42704,-34.9,1535.42761
2024-06-19T13:55:32.507,1535.42723,-35.0,1535.42704
2024-06-19T13:55:32.755,1535.42748,-34.8,1535.42723
2024-06-19T13:55:32.988,1535.42718,-34.8,1535.42748
2024-06-19T13:55:33.248,1535.42748,-34.9,1535.42718
2024-06-19T13:55:33.502,1535.42792,-35.0,1535.42748
2024-06-19T13:55:33.741,1535.42772,-34.9,1535.42792
2024-06-19T13:55:33.985,1535.42834,-34.9,1535.42772
2024-06-19T13:55:34.227,1535.42859,-35.1,1535.42834
2024-06-19T13:55:34.475,1535.42905,-35.1,1535.42858
2024-06-19T13:55:34.699,1535.42883,-35.0,1535.42904
2024-06-19T13:55:34.949,1535.42888,-35.5,1535.42882
2024-06-19T13:55:35.182,1535.42911,-35.1,1535.42887
2024-06-19T13:55:35.445,1535.42890,-35.3,1535.42910
2024-06-19T13:55:35.667,1535.42857,-35.2,1535.42889
2024-06-19T13:55:35.916,1535.42910,-35.0,1535.42856
2024-06-19T13:55:36.153,1535.42915,-35.1,1535.42909
2024-06-19T13:55:36.409,1535.42936,-35.3,1535.42915
2024-06-19T13:55:36.638,1535.42905,-35.4,1535.42936
2024-06-19T13:55:36.880,1535.42918,-35.3,1535.42904
2024-06-19T13:55:37.126,1535.42949,-35.4,1535.42917
2024-06-19T13:55:37.358,1535.42874,-35.4,1535.42949
2024-06-19T13:55:37.608,1535.42891,-35.3,1535.42873
2024-06-19T13:55:37.837,1535.42941,-35.5,1535.42890
2024-06-19T13:55:40.108,1535.80973,-36.1,1535.80901
2024-06-19T13:55:40.360,1535.81409,-36.1,1535.80972
2024-06-19T13:55:40.594,1535.81724,-36.2,1535.81410
2024-06-19T13:55:40.838,1535.82434,-36.1,1535.81724
2024-06-19T13:55:41.085,1535.82451,-35.9,1535.82433
2024-06-19T13:55:41.316,1535.82415,-35.9,1535.82450
2024-06-19T13:55:41.567,1535.82401,-36.2,1535.82415
2024-06-19T13:55:41.796,1535.82435,-36.0,1535.82401
2024-06-19T13:55:42.060,1535.82393,-36.2,1535.82435
2024-06-19T13:55:42.286,1535.82335,-36.0,1535.82393
2024-06-19T13:55:42.537,1535.82333,-36.1,1535.82334
2024-06-19T13:55:42.774,1535.82385,-36.0,1535.82333
2024-06-19T13:55:43.033,1535.82330,-36.3,1535.82385
2024-06-19T13:55:43.259,1535.82284,-36.5,1535.82330
2024-06-19T13:55:43.516,1535.82244,-36.2,1535.82284
2024-06-19T13:55:43.767,1535.82245,-36.5,1535.82244
2024-06-19T13:55:44.029,1535.82179,-36.5,1535.82245
2024-06-19T13:55:44.253,1535.82166,-36.1,1535.82179
2024-06-19T13:55:44.496,1535.82152,-36.5,1535.82166
2024-06-19T13:55:44.741,1535.82150,-36.5,1535.82152
2024-06-19T13:55:44.990,1535.82127,-36.5,1535.82150
2024-06-19T13:55:45.220,1535.82100,-36.6,1535.82127
2024-06-19T13:55:45.466,1535.82194,-36.6,1535.82100
2024-06-19T13:55:45.713,1535.82181,-36.6,1535.82194
2024-06-19T13:55:45.943,1535.82191,-36.5,1535.82182
2024-06-19T13:55:46.189,1535.82151,-36.5,1535.82191
2024-06-19T13:55:46.422,1535.82203,-36.6,1535.82151
2024-06-19T13:55:46.685,1535.82212,-36.2,1535.82203
2024-06-19T13:55:46.910,1535.82182,-36.5,1535.82212
2024-06-19T13:55:47.163,1535.82205,-36.7,1535.82182
2024-06-19T13:55:47.397,1535.82224,-36.6,1535.82206
2024-06-19T13:55:47.657,1535.82211,-36.8,1535.82224
2024-06-19T13:55:49.968,1536.21402,-37.5,1536.21765
2024-06-19T13:55:50.201,1536.21548,-37.7,1536.21403
2024-06-19T13:55:50.445,1536.21495,-37.8,1536.21549
2024-06-19T13:55:50.688,1536.21485,-37.9,1536.21496
2024-06-19T13:55:50.941,1536.21432,-37.6,1536.21485
2024-06-19T13:55:51.170,1536.21387,-37.7,1536.21433
2024-06-19T13:55:51.410,1536.21365,-37.3,1536.21388
2024-06-19T13:55:51.658,1536.21386,-37.5,1536.21366
2024-06-19T13:55:51.888,1536.21419,-37.6,1536.21386
2024-06-19T13:55:52.137,1536.21438,-37.7,1536.21420
2024-06-19T13:55:52.369,1536.21452,-37.7,1536.21439
2024-06-19T13:55:52.632,1536.21469,-37.8,1536.21452
2024-06-19T13:55:52.855,1536.21478,-37.9,1536.21470
2024-06-19T13:55:53.104,1536.21464,-38.0,1536.21479
2024-06-19T13:55:53.343,1536.21532,-37.7,1536.21464
2024-06-19T13:55:53.602,1536.21510,-37.8,1536.21533
2024-06-19T13:55:53.839,1536.21541,-38.2,1536.21510
2024-06-19T13:55:54.105,1536.21526,-38.0,1536.21542
2024-06-19T13:55:54.362,1536.21551,-38.3,1536.21527
2024-06-19T13:55:54.617,1536.21531,-38.4,1536.21551
2024-06-19T13:55:54.849,1536.21509,-37.7,1536.21532
2024-06-19T13:55:55.102,1536.21529,-38.2,1536.21509
2024-06-19T13:55:55.336,1536.21521,-38.1,1536.21530
2024-06-19T13:55:55.596,1536.21567,-38.0,1536.21521
2024-06-19T13:55:55.824,1536.21565,-37.8,1536.21567
2024-06-19T13:55:56.068,1536.21536,-37.9,1536.21565
2024-06-19T13:55:56.309,1536.21564,-38.1,1536.21536
2024-06-19T13:55:56.566,1536.21558,-38.6,1536.21564
2024-06-19T13:55:56.788,1536.21513,-38.3,1536.21558
2024-06-19T13:55:57.030,1536.21533,-38.3,1536.21514
2024-06-19T13:55:57.279,1536.21560,-38.5,1536.21534
2024-06-19T13:55:57.509,1536.21555,-38.4,1536.21560
2024-06-19T13:55:57.759,1536.21520,-38.1,1536.21555
2024-06-19T13:56:00.083,1536.61063,-38.3,1536.62624
2024-06-19T13:56:00.311,1536.60978,-38.5,1536.61063
2024-06-19T13:56:00.576,1536.60853,-38.1,1536.60977
2024-06-19T13:56:00.801,1536.60868,-38.4,1536.60853
2024-06-19T13:56:01.055,1536.60838,-38.6,1536.60870
2024-06-19T13:56:01.288,1536.60851,-38.8,1536.60840
2024-06-19T13:56:01.549,1536.60822,-39.0,1536.60853
2024-06-19T13:56:01.774,1536.60805,-39.3,1536.60823
2024-06-19T13:56:02.017,1536.60786,-38.2,1536.60805
2024-06-19T13:56:02.260,1536.60834,-38.9,1536.60785
2024-06-19T13:56:02.513,1536.60852,-38.9,1536.60834
2024-06-19T13:56:02.745,1536.60812,-39.1,1536.60852
2024-06-19T13:56:02.987,1536.60836,-39.1,1536.60810
2024-06-19T13:56:03.236,1536.60854,-39.1,1536.60833
2024-06-19T13:56:03.467,1536.60863,-39.0,1536.60854
2024-06-19T13:56:03.717,1536.60869,-39.6,1536.60861
2024-06-19T13:56:03.946,1536.60938,-39.5,1536.60869
2024-06-19T13:56:04.225,1536.60922,-39.3,1536.60939
2024-06-19T13:56:04.465,1536.60911,-39.4,1536.60924
2024-06-19T13:56:04.715,1536.60897,-40.0,1536.60913
2024-06-19T13:56:04.945,1536.60926,-40.4,1536.60899
2024-06-19T13:56:05.213,1536.60902,-39.3,1536.60928
2024-06-19T13:56:05.449,1536.60885,-39.1,1536.60902
2024-06-19T13:56:05.698,1536.60856,-39.1,1536.60886
2024-06-19T13:56:05.931,1536.60904,-39.8,1536.60856
2024-06-19T13:56:06.192,1536.60941,-38.9,1536.60904
2024-06-19T13:56:06.420,1536.60887,-39.1,1536.60940
2024-06-19T13:56:06.669,1536.60884,-38.8,1536.60887
2024-06-19T13:56:06.902,1536.60908,-39.1,1536.60883
2024-06-19T13:56:07.163,1536.60943,-39.1,1536.60908
2024-06-19T13:56:07.389,1536.60894,-39.6,1536.60944
2024-06-19T13:56:07.631,1536.60908,-39.7,1536.60896
2024-06-19T13:56:11.008,1536.99157,-38.3,1536.98886
2024-06-19T13:56:11.241,1536.99442,-38.0,1536.99157
2024-06-19T13:56:11.497,1537.00060,-37.9,1536.99443
2024-06-19T13:56:11.728,1537.00511,-38.3,1537.00060
2024-06-19T13:56:11.975,1537.00551,-38.6,1537.00511
2024-06-19T13:56:12.206,1537.00555,-38.2,1537.00552
2024-06-19T13:56:12.465,1537.00497,-38.5,1537.00556
2024-06-19T13:56:12.690,1537.00471,-38.2,1537.00499
2024-06-19T13:56:12.941,1537.00419,-38.5,1537.00470
2024-06-19T13:56:13.176,1537.00431,-38.5,1537.00418
2024-06-19T13:56:13.436,1537.00463,-38.8,1537.00430
2024-06-19T13:56:13.662,1537.00449,-38.7,1537.00462
2024-06-19T13:56:13.904,1537.00402,-39.0,1537.00448
2024-06-19T13:56:14.151,1537.00373,-38.5,1537.00401
2024-06-19T13:56:14.385,1537.00345,-38.9,1537.00375
2024-06-19T13:56:14.656,1537.00251,-38.2,1537.00344
2024-06-19T13:56:14.900,1537.00236,-38.5,1537.00250
2024-06-19T13:56:15.147,1537.00274,-38.6,1537.00235
2024-06-19T13:56:15.383,1537.00233,-38.7,1537.00273
2024-06-19T13:56:15.629,1537.00202,-38.8,1537.00232
2024-06-19T13:56:15.871,1537.00232,-38.9,1537.00202
2024-06-19T13:56:16.120,1537.00262,-39.0,1537.00231
2024-06-19T13:56:16.352,1537.00279,-38.6,1537.00262
2024-06-19T13:56:16.603,1537.00255,-38.7,1537.00279
2024-06-19T13:56:16.829,1537.00303,-39.4,1537.00254
2024-06-19T13:56:17.091,1537.00338,-39.0,1537.00302
2024-06-19T13:56:17.316,1537.00249,-37.8,1537.00337
2024-06-19T13:56:17.566,1537.00311,-39.0,1537.00249
2024-06-19T13:56:17.804,1537.00330,-38.6,1537.00311
2024-06-19T13:56:19.792,1537.39684,-37.0,1537.39913
2024-06-19T13:56:20.055,1537.39766,-37.7,1537.39684
2024-06-19T13:56:20.279,1537.39740,-36.7,1537.39766
2024-06-19T13:56:20.524,1537.39699,-37.2,1537.39741
2024-06-19T13:56:20.768,1537.39611,-37.4,1537.39698
2024-06-19T13:56:21.024,1537.39611,-38.3,1537.39611
2024-06-19T13:56:21.268,1537.39612,-38.2,1537.39625
2024-06-19T13:56:21.505,1537.39575,-38.6,1537.39628
2024-06-19T13:56:21.773,1537.39610,-37.5,1537.39564
2024-06-19T13:56:22.054,1537.39581,-37.8,1537.39614
2024-06-19T13:56:22.306,1537.39598,-37.7,1537.39581
2024-06-19T13:56:22.580,1537.39608,-38.1,1537.39561
2024-06-19T13:56:22.839,1537.39621,-37.2,1537.39608
2024-06-19T13:56:23.088,1537.39654,-36.8,1537.39621
2024-06-19T13:56:23.337,1537.39716,-37.2,1537.39654
2024-06-19T13:56:23.574,1537.39705,-36.6,1537.39715
2024-06-19T13:56:23.816,1537.39690,-37.9,1537.39705
2024-06-19T13:56:24.063,1537.39695,-38.1,1537.39690
2024-06-19T13:56:24.328,1537.39662,-39.0,1537.39695
2024-06-19T13:56:24.564,1537.39685,-37.6,1537.39662
2024-06-19T13:56:24.816,1537.39688,-38.2,1537.39685
2024-06-19T13:56:25.069,1537.39702,-37.8,1537.39689
2024-06-19T13:56:25.309,1537.39639,-37.6,1537.39702
2024-06-19T13:56:25.551,1537.39660,-37.2,1537.39639
2024-06-19T13:56:25.792,1537.39671,-37.6,1537.39660
2024-06-19T13:56:26.043,1537.39685,-37.4,1537.39671
2024-06-19T13:56:26.274,1537.39675,-37.6,1537.39685
2024-06-19T13:56:26.525,1537.39693,-38.0,1537.39674
2024-06-19T13:56:26.756,1537.39726,-38.3,1537.39693
2024-06-19T13:56:27.020,1537.39709,-39.5,1537.39726
2024-06-19T13:56:27.248,1537.39678,-38.1,1537.39709
2024-06-19T13:56:27.498,1537.39678,-38.3,1537.39678
2024-06-19T13:56:27.727,1537.39645,-38.6,1537.39678
2024-06-19T13:56:31.100,1537.79251,-37.4,1537.79997
2024-06-19T13:56:31.354,1537.79275,-38.2,1537.79251
2024-06-19T13:56:31.614,1537.79112,-37.6,1537.79276
2024-06-19T13:56:31.840,1537.79052,-37.3,1537.79112
2024-06-19T13:56:32.082,1537.78999,-37.4,1537.79052
2024-06-19T13:56:32.331,1537.78993,-37.1,1537.79000
2024-06-19T13:56:32.564,1537.79026,-37.3,1537.78993
2024-06-19T13:56:32.813,1537.79015,-37.9,1537.79026
2024-06-19T13:56:33.053,1537.79026,-38.1,1537.79015
2024-06-19T13:56:33.306,1537.79061,-37.6,1537.79026
2024-06-19T13:56:33.531,1537.79028,-37.7,1537.79062
2024-06-19T13:56:33.779,1537.79064,-37.2,1537.79029
2024-06-19T13:56:34.016,1537.79113,-37.3,1537.79065
2024-06-19T13:56:34.275,1537.79164,-37.7,1537.79113
2024-06-19T13:56:34.502,1537.79102,-38.0,1537.79165
2024-06-19T13:56:34.747,1537.79157,-37.8,1537.79102
2024-06-19T13:56:34.991,1537.79143,-37.5,1537.79157
2024-06-19T13:56:35.271,1537.79157,-37.3,1537.79144
2024-06-19T13:56:35.496,1537.79131,-37.3,1537.79157
2024-06-19T13:56:35.739,1537.79178,-37.4,1537.79132
2024-06-19T13:56:35.984,1537.79178,-37.4,1537.79179
2024-06-19T13:56:36.227,1537.79179,-37.9,1537.79179
2024-06-19T13:56:36.458,1537.79182,-37.3,1537.79179
