Time,Wavelength,Power
2024-06-14T15:24:11.132,1528.38382,-34.5
2024-06-14T15:24:11.360,1528.38409,-34.6
2024-06-14T15:24:11.600,1528.38377,-34.6
2024-06-14T15:24:11.836,1528.38367,-34.6
2024-06-14T15:24:12.105,1528.38368,-34.6
2024-06-14T15:24:12.324,1528.38383,-34.8
2024-06-14T15:24:12.558,1528.38397,-34.8
2024-06-14T15:24:15.571,1528.75903,-34.2
2024-06-14T15:24:15.810,1528.76131,-34.2
2024-06-14T15:24:16.068,1528.76745,-34.1
2024-06-14T15:24:16.295,1528.77109,-34.0
2024-06-14T15:24:16.545,1528.77633,-34.0
2024-06-14T15:24:16.792,1528.77636,-34.0
2024-06-14T15:24:17.027,1528.77660,-34.1
2024-06-14T15:24:17.269,1528.77659,-34.0
2024-06-14T15:24:17.518,1528.77640,-34.1
2024-06-14T15:24:17.764,1528.77581,-34.2
2024-06-14T15:24:17.987,1528.77548,-34.2
2024-06-14T15:24:18.224,1528.77486,-34.1
2024-06-14T15:24:18.463,1528.77544,-34.2
2024-06-14T15:24:18.725,1528.77437,-34.2
2024-06-14T15:24:18.950,1528.77416,-34.2
2024-06-14T15:24:19.180,1528.77395,-34.2
2024-06-14T15:24:19.427,1528.77394,-34.3
2024-06-14T15:24:19.651,1528.77365,-34.3
2024-06-14T15:24:19.899,1528.77319,-34.3
2024-06-14T15:24:20.130,1528.77314,-34.3
2024-06-14T15:24:20.394,1528.77364,-34.4
2024-06-14T15:24:20.617,1528.77364,-34.4
2024-06-14T15:24:20.844,1528.77373,-34.4
2024-06-14T15:24:21.090,1528.77382,-34.4
2024-06-14T15:24:21.324,1528.77377,-34.5
2024-06-14T15:24:21.589,1528.77447,-34.6
2024-06-14T15:24:21.811,1528.77420,-34.6
2024-06-14T15:24:22.065,1528.77386,-34.5
2024-06-14T15:24:22.287,1528.77369,-34.6
2024-06-14T15:24:24.284,1529.16350,-33.9
2024-06-14T15:24:24.566,1529.16418,-33.9
2024-06-14T15:24:24.792,1529.16402,-33.8
2024-06-14T15:24:25.048,1529.16387,-33.9
2024-06-14T15:24:25.270,1529.16343,-33.9
2024-06-14T15:24:25.522,1529.16257,-34.0
2024-06-14T15:24:25.761,1529.16260,-34.2
2024-06-14T15:24:25.994,1529.16265,-33.9
2024-06-14T15:24:26.224,1529.16267,-33.9
2024-06-14T15:24:26.471,1529.16310,-33.9
2024-06-14T15:24:26.721,1529.16292,-34.0
2024-06-14T15:24:26.945,1529.16299,-34.1
2024-06-14T15:24:27.183,1529.16314,-34.0
2024-06-14T15:24:27.419,1529.16326,-34.2
2024-06-14T15:24:27.680,1529.16330,-34.0
2024-06-14T15:24:27.900,1529.16340,-34.2
2024-06-14T15:24:28.129,1529.16348,-34.2
2024-06-14T15:24:28.379,1529.16383,-34.4
2024-06-14T15:24:28.604,1529.16351,-34.1
2024-06-14T15:24:28.846,1529.16340,-34.3
2024-06-14T15:24:29.080,1529.16361,-34.4
2024-06-14T15:24:29.344,1529.16397,-34.3
2024-06-14T15:24:29.569,1529.16392,-34.2
2024-06-14T15:24:29.798,1529.16327,-34.5
2024-06-14T15:24:30.045,1529.16369,-34.4
2024-06-14T15:24:30.271,1529.16349,-34.5
2024-06-14T15:24:30.525,1529.16395,-34.5
2024-06-14T15:24:30.752,1529.16401,-34.5
2024-06-14T15:24:31.003,1529.16421,-34.6
2024-06-14T15:24:31.226,1529.16379,-34.7
2024-06-14T15:24:31.473,1529.16420,-34.5
2024-06-14T15:24:31.737,1529.16400,-34.7
2024-06-14T15:24:31.985,1529.16413,-34.6
2024-06-14T15:24:32.211,1529.16385,-34.6
2024-06-14T15:24:32.447,1529.16382,-34.5
2024-06-14T15:24:34.732,1529.55390,-34.1
2024-06-14T15:24:34.982,1529.55486,-34.1
2024-06-14T15:24:35.206,1529.55428,-34.2
2024-06-14T15:24:35.452,1529.55242,-34.1
2024-06-14T15:24:35.698,1529.55261,-34.1
2024-06-14T15:24:35.932,1529.55261,-34.1
2024-06-14T15:24:36.172,1529.55284,-34.3
2024-06-14T15:24:36.409,1529.55227,-34.1
2024-06-14T15:24:36.661,1529.55229,-34.1
2024-06-14T15:24:36.883,1529.55223,-34.3
2024-06-14T15:24:37.128,1529.55233,-34.2
2024-06-14T15:24:37.367,1529.55250,-34.2
2024-06-14T15:24:37.630,1529.55286,-34.1
2024-06-14T15:24:37.858,1529.55280,-34.2
2024-06-14T15:24:38.093,1529.55259,-34.3
2024-06-14T15:24:38.338,1529.55310,-34.4
2024-06-14T15:24:38.568,1529.55288,-34.4
2024-06-14T15:24:38.827,1529.55319,-34.6
2024-06-14T15:24:39.070,1529.55304,-34.6
2024-06-14T15:24:39.333,1529.55330,-34.7
2024-06-14T15:24:39.563,1529.55342,-34.7
2024-06-14T15:24:39.820,1529.55317,-34.6
2024-06-14T15:24:40.050,1529.55317,-34.6
2024-06-14T15:24:40.300,1529.55317,-34.5
2024-06-14T15:24:40.520,1529.55331,-34.6
2024-06-14T15:24:40.779,1529.55333,-34.7
2024-06-14T15:24:41.015,1529.55340,-34.8
2024-06-14T15:24:41.255,1529.55356,-34.8
2024-06-14T15:24:41.485,1529.55343,-34.8
2024-06-14T15:24:41.738,1529.55339,-34.8
2024-06-14T15:24:41.989,1529.55366,-34.8
2024-06-14T15:24:42.230,1529.55383,-34.8
2024-06-14T15:24:42.471,1529.55352,-34.9
2024-06-14T15:24:44.454,1529.92614,-33.3
2024-06-14T15:24:44.708,1529.92706,-33.3
2024-06-14T15:24:44.969,1529.93521,-33.3
2024-06-14T15:24:45.197,1529.93777,-33.5
2024-06-14T15:24:45.438,1529.94137,-33.5
2024-06-14T15:24:45.669,1529.94557,-33.6
2024-06-14T15:24:45.934,1529.94579,-33.6
2024-06-14T15:24:46.155,1529.94567,-33.6
2024-06-14T15:24:46.387,1529.94562,-33.5
2024-06-14T15:24:46.631,1529.94567,-33.6
2024-06-14T15:24:46.879,1529.94483,-33.7
2024-06-14T15:24:47.116,1529.94463,-33.7
2024-06-14T15:24:47.343,1529.94391,-33.8
2024-06-14T15:24:47.597,1529.94428,-33.8
2024-06-14T15:24:47.820,1529.94480,-33.8
2024-06-14T15:24:48.064,1529.94389,-33.8
2024-06-14T15:24:48.303,1529.94386,-33.7
2024-06-14T15:24:48.561,1529.94267,-33.8
2024-06-14T15:24:48.785,1529.94279,-33.9
2024-06-14T15:24:49.015,1529.94288,-33.8
2024-06-14T15:24:49.263,1529.94278,-33.9
2024-06-14T15:24:49.481,1529.94237,-34.0
2024-06-14T15:24:49.737,1529.94256,-34.0
2024-06-14T15:24:49.971,1529.94231,-34.1
2024-06-14T15:24:50.217,1529.94260,-34.1
2024-06-14T15:24:50.435,1529.94294,-34.2
2024-06-14T15:24:50.687,1529.94325,-34.2
2024-06-14T15:24:50.936,1529.94298,-34.3
2024-06-14T15:24:51.168,1529.94298,-34.3
2024-06-14T15:24:51.404,1529.94322,-34.3
2024-06-14T15:24:51.634,1529.94328,-34.3
2024-06-14T15:24:51.903,1529.94338,-34.4
2024-06-14T15:24:52.129,1529.94331,-34.3
2024-06-14T15:24:52.391,1529.94305,-34.3
2024-06-14T15:24:53.897,1530.33414,-35.6
2024-06-14T15:24:54.162,1530.33355,-34.7
2024-06-14T15:24:54.433,1530.33386,-34.2
2024-06-14T15:24:54.667,1530.33440,-34.1
2024-06-14T15:24:54.929,1530.33283,-34.0
2024-06-14T15:24:55.167,1530.33297,-34.1
2024-06-14T15:24:55.405,1530.33261,-34.3
2024-06-14T15:24:55.645,1530.33253,-34.1
2024-06-14T15:24:55.898,1530.33255,-34.2
2024-06-14T15:24:56.121,1530.33265,-34.2
2024-06-14T15:24:56.367,1530.33249,-34.1
2024-06-14T15:24:56.600,1530.33255,-34.4
2024-06-14T15:24:56.870,1530.33287,-34.2
2024-06-14T15:24:57.095,1530.33259,-34.3
2024-06-14T15:24:57.329,1530.33273,-34.2
2024-06-14T15:24:57.575,1530.33333,-34.3
2024-06-14T15:24:57.836,1530.33380,-34.4
2024-06-14T15:24:58.067,1530.33394,-34.4
2024-06-14T15:24:58.294,1530.33389,-34.5
2024-06-14T15:24:58.538,1530.33405,-34.3
2024-06-14T15:24:58.761,1530.33370,-34.4
2024-06-14T15:24:59.009,1530.33354,-34.5
2024-06-14T15:24:59.246,1530.33338,-34.5
2024-06-14T15:24:59.510,1530.33375,-34.6
2024-06-14T15:24:59.735,1530.33400,-34.5
2024-06-14T15:24:59.967,1530.33369,-35.0
2024-06-14T15:25:00.212,1530.33380,-34.7
2024-06-14T15:25:00.437,1530.33358,-34.7
2024-06-14T15:25:00.694,1530.33385,-34.7
2024-06-14T15:25:00.923,1530.33381,-34.5
2024-06-14T15:25:01.175,1530.33367,-34.9
2024-06-14T15:25:01.399,1530.33359,-34.9
2024-06-14T15:25:01.648,1530.33364,-34.8
2024-06-14T15:25:01.888,1530.33350,-34.9
2024-06-14T15:25:02.117,1530.33359,-34.9
2024-06-14T15:25:05.665,1530.72562,-34.7
2024-06-14T15:25:05.894,1530.72556,-34.7
2024-06-14T15:25:06.138,1530.72448,-34.7
2024-06-14T15:25:06.366,1530.72396,-34.7
2024-06-14T15:25:06.612,1530.72371,-34.8
2024-06-14T15:25:06.855,1530.72360,-34.9
2024-06-14T15:25:07.085,1530.72392,-34.9
2024-06-14T15:25:07.325,1530.72360,-34.9
2024-06-14T15:25:07.555,1530.72391,-34.9
2024-06-14T15:25:07.824,1530.72392,-34.7
2024-06-14T15:25:08.042,1530.72379,-34.9
2024-06-14T15:25:08.278,1530.72401,-35.0
2024-06-14T15:25:08.521,1530.72428,-35.0
2024-06-14T15:25:08.775,1530.72483,-35.0
2024-06-14T15:25:09.005,1530.72476,-35.2
2024-06-14T15:25:09.254,1530.72484,-35.4
2024-06-14T15:25:09.498,1530.72475,-35.2
2024-06-14T15:25:09.724,1530.72465,-35.3
2024-06-14T15:25:09.969,1530.72446,-35.2
2024-06-14T15:25:10.200,1530.72473,-35.3
2024-06-14T15:25:10.464,1530.72528,-35.3
2024-06-14T15:25:10.687,1530.72531,-35.4
2024-06-14T15:25:10.917,1530.72487,-35.4
2024-06-14T15:25:11.164,1530.72513,-35.3
2024-06-14T15:25:11.414,1530.72525,-35.6
2024-06-14T15:25:11.648,1530.72570,-35.5
2024-06-14T15:25:11.877,1530.72525,-35.4
2024-06-14T15:25:12.131,1530.72508,-35.5
2024-06-14T15:25:12.352,1530.72495,-35.5
2024-06-14T15:25:15.380,1531.10027,-34.4
2024-06-14T15:25:15.661,1531.10486,-33.5
2024-06-14T15:25:15.894,1531.10840,-33.6
2024-06-14T15:25:16.140,1531.11140,-33.5
2024-06-14T15:25:16.378,1531.11913,-33.5
2024-06-14T15:25:16.620,1531.11877,-33.5
2024-06-14T15:25:16.871,1531.11868,-33.6
2024-06-14T15:25:17.116,1531.11898,-33.6
2024-06-14T15:25:17.337,1531.11894,-33.6
2024-06-14T15:25:17.577,1531.11829,-33.6
2024-06-14T15:25:17.816,1531.11798,-33.8
2024-06-14T15:25:18.079,1531.11787,-33.7
2024-06-14T15:25:18.302,1531.11775,-33.7
2024-06-14T15:25:18.533,1531.11722,-33.7
2024-06-14T15:25:18.780,1531.11699,-33.6
2024-06-14T15:25:19.006,1531.11653,-33.8
2024-06-14T15:25:19.253,1531.11631,-33.7
2024-06-14T15:25:19.485,1531.11605,-33.7
2024-06-14T15:25:19.737,1531.11604,-33.5
2024-06-14T15:25:19.956,1531.11576,-33.8
2024-06-14T15:25:20.203,1531.11545,-33.9
2024-06-14T15:25:20.447,1531.11584,-34.0
2024-06-14T15:25:20.677,1531.11605,-33.9
2024-06-14T15:25:20.918,1531.11623,-34.1
2024-06-14T15:25:21.154,1531.11621,-33.9
2024-06-14T15:25:21.402,1531.11632,-34.0
2024-06-14T15:25:21.625,1531.11617,-34.3
2024-06-14T15:25:21.866,1531.11627,-34.2
2024-06-14T15:25:22.110,1531.11618,-34.3
2024-06-14T15:25:22.354,1531.11640,-34.4
2024-06-14T15:25:24.462,1531.50789,-33.4
2024-06-14T15:25:24.735,1531.50715,-33.1
2024-06-14T15:25:24.980,1531.50676,-33.2
2024-06-14T15:25:25.220,1531.50635,-32.8
2024-06-14T15:25:25.450,1531.50650,-32.9
2024-06-14T15:25:25.716,1531.50542,-33.1
2024-06-14T15:25:25.938,1531.50524,-33.2
2024-06-14T15:25:26.172,1531.50571,-33.1
2024-06-14T15:25:26.419,1531.50605,-33.2
2024-06-14T15:25:26.677,1531.50563,-33.2
2024-06-14T15:25:26.905,1531.50609,-33.2
2024-06-14T15:25:27.134,1531.50637,-33.2
2024-06-14T15:25:27.386,1531.50677,-33.5
2024-06-14T15:25:27.611,1531.50675,-33.3
2024-06-14T15:25:27.857,1531.50640,-33.4
2024-06-14T15:25:28.094,1531.50653,-33.3
2024-06-14T15:25:28.355,1531.50666,-33.5
2024-06-14T15:25:28.579,1531.50699,-33.7
