Timestamp,Instrument Wavelength,Instrument Intensity
2024-06-14T15:03:28.031,1527.60500,-32.3
2024-06-14T15:03:28.160,1527.60504,-32.3
2024-06-14T15:03:28.364,1527.60489,-32.3
2024-06-14T15:03:28.605,1527.60488,-32.3
2024-06-14T15:03:28.851,1527.60511,-32.2
2024-06-14T15:03:29.082,1527.60517,-32.3
2024-06-14T15:03:29.321,1527.60477,-32.3
2024-06-14T15:03:29.557,1527.60480,-32.3
2024-06-14T15:03:29.820,1527.60475,-32.3
2024-06-14T15:03:30.041,1527.60516,-32.3
2024-06-14T15:03:30.278,1527.60504,-32.3
2024-06-14T15:03:30.525,1527.60484,-32.3
2024-06-14T15:03:30.784,1527.60470,-32.3
2024-06-14T15:03:31.016,1527.60519,-32.3
2024-06-14T15:03:31.250,1527.60482,-32.3
2024-06-14T15:03:31.520,1527.60486,-32.3
2024-06-14T15:03:31.753,1527.60500,-32.3
2024-06-14T15:03:32.007,1527.60461,-32.3
2024-06-14T15:03:32.239,1527.60462,-32.3
2024-06-14T15:03:32.501,1527.60493,-32.3
2024-06-14T15:03:32.731,1527.60509,-32.3
2024-06-14T15:03:32.969,1527.60470,-32.3
2024-06-14T15:03:33.204,1527.60473,-32.3
2024-06-14T15:03:33.469,1527.60528,-32.3
2024-06-14T15:03:33.694,1527.60517,-32.2
2024-06-14T15:03:33.929,1527.60516,-32.3
2024-06-14T15:03:34.170,1527.60534,-32.3
2024-06-14T15:03:34.430,1527.60474,-32.3
2024-06-14T15:03:34.660,1527.60464,-32.3
2024-06-14T15:03:34.889,1527.60486,-32.3
2024-06-14T15:03:35.141,1527.60550,-32.3
2024-06-14T15:03:35.369,1527.60501,-32.3
2024-06-14T15:03:35.631,1527.60500,-32.3
2024-06-14T15:03:35.857,1527.60481,-32.2
2024-06-14T15:03:36.110,1527.60481,-32.3
2024-06-14T15:03:36.330,1527.60474,-32.4
2024-06-14T15:03:36.579,1527.60463,-32.3
2024-06-14T15:03:36.825,1527.60480,-32.3
2024-06-14T15:03:37.061,1527.60497,-32.3
2024-06-14T15:03:37.302,1527.60521,-32.3
2024-06-14T15:03:37.546,1527.60499,-32.3
2024-06-14T15:03:37.797,1527.60491,-32.3
2024-06-14T15:03:38.020,1527.60492,-32.3
2024-06-14T15:03:38.260,1527.60523,-32.2
2024-06-14T15:03:38.496,1527.60514,-32.3
2024-06-14T15:03:38.764,1527.60457,-32.3
2024-06-14T15:03:38.990,1527.60470,-32.2
2024-06-14T15:03:39.246,1527.60488,-32.3
2024-06-14T15:03:39.484,1527.60511,-32.3
2024-06-14T15:03:39.750,1527.60521,-32.3
2024-06-14T15:03:39.974,1527.60547,-32.2
2024-06-14T15:03:40.208,1527.60533,-32.4
2024-06-14T15:03:40.456,1527.60499,-32.3
2024-06-14T15:03:40.686,1527.60475,-32.3
2024-06-14T15:03:40.935,1527.60447,-32.3
2024-06-14T15:03:41.164,1527.60449,-32.3
2024-06-14T15:03:41.432,1527.60488,-32.2
2024-06-14T15:03:41.655,1527.60494,-32.3
2024-06-14T15:03:41.909,1527.60487,-32.3
2024-06-14T15:03:42.141,1527.60505,-32.3
2024-06-14T15:03:42.406,1527.60457,-32.3
2024-06-14T15:03:42.632,1527.60475,-32.3
2024-06-14T15:03:42.863,1527.60493,-32.3
2024-06-14T15:03:43.107,1527.60499,-32.2
2024-06-14T15:03:43.352,1527.60516,-32.3
2024-06-14T15:03:43.595,1527.60517,-32.3
2024-06-14T15:03:43.822,1527.60518,-32.2
2024-06-14T15:03:44.072,1527.60498,-32.2
2024-06-14T15:03:44.296,1527.60488,-32.3
2024-06-14T15:03:44.552,1531.46027,-36.2
2024-06-14T15:03:44.790,1531.32859,-36.1
2024-06-14T15:03:45.040,1531.23810,-36.1
2024-06-14T15:03:45.265,1531.23827,-35.4
2024-06-14T15:03:45.518,1530.52300,-35.7
2024-06-14T15:03:45.765,1527.99690,-33.6
2024-06-14T15:03:46.035,1527.99488,-33.0
2024-06-14T15:03:46.284,1527.99316,-32.1
2024-06-14T15:03:46.527,1527.99341,-32.0
2024-06-14T15:03:46.769,1527.99344,-32.0
2024-06-14T15:03:47.028,1527.99343,-32.0
2024-06-14T15:03:47.251,1527.99342,-32.1
2024-06-14T15:03:47.475,1527.99265,-32.0
2024-06-14T15:03:47.730,1527.99257,-32.1
2024-06-14T15:03:47.950,1527.99288,-32.3
2024-06-14T15:03:48.208,1527.99300,-32.1
2024-06-14T15:03:48.443,1527.99285,-32.2
2024-06-14T15:03:48.692,1527.99319,-32.2
2024-06-14T15:03:48.921,1527.99283,-32.4
2024-06-14T15:03:49.169,1527.99357,-32.4
2024-06-14T15:03:49.417,1527.99377,-32.4
2024-06-14T15:03:49.650,1527.99411,-32.4
2024-06-14T15:03:49.892,1527.99350,-32.5
2024-06-14T15:03:50.133,1527.99344,-32.4
2024-06-14T15:03:50.383,1527.99404,-32.6
2024-06-14T15:03:50.610,1527.99399,-32.5
2024-06-14T15:03:50.854,1527.99374,-32.7
2024-06-14T15:03:51.089,1527.99402,-32.6
2024-06-14T15:03:51.358,1527.99387,-32.6
2024-06-14T15:03:51.584,1527.99366,-32.6
2024-06-14T15:03:51.818,1527.99358,-32.6
2024-06-14T15:03:52.077,1527.99399,-32.7
2024-06-14T15:03:52.348,1527.99377,-32.9
2024-06-14T15:03:52.572,1527.99369,-32.8
2024-06-14T15:03:52.806,1527.99392,-32.8
2024-06-14T15:03:53.051,1527.99409,-32.9
2024-06-14T15:03:53.301,1527.99380,-32.8
2024-06-14T15:03:53.541,1527.99374,-32.9
2024-06-14T15:03:53.770,1527.99389,-32.8
2024-06-14T15:03:54.029,1527.99409,-32.8
2024-06-14T15:03:54.278,1527.99422,-32.9
2024-06-14T15:03:54.535,1527.99012,-35.4
2024-06-14T15:03:54.792,1530.50557,-35.9
2024-06-14T15:03:55.055,1530.50595,-35.9
2024-06-14T15:03:55.325,1529.82957,-36.0
2024-06-14T15:03:55.566,1530.28421,-35.5
2024-06-14T15:03:55.806,1530.96439,-35.6
2024-06-14T15:03:56.049,1529.86117,-35.5
2024-06-14T15:03:56.313,1529.86193,-35.6
2024-06-14T15:03:56.562,1529.86089,-35.3
2024-06-14T15:03:56.829,1529.86185,-35.4
2024-06-14T15:03:57.084,1529.85932,-33.8
2024-06-14T15:03:57.369,1528.38528,-32.7
2024-06-14T15:03:57.641,1528.38383,-32.7
2024-06-14T15:03:57.868,1528.38481,-33.0
2024-06-14T15:03:58.109,1528.38356,-32.9
2024-06-14T15:03:58.354,1528.38364,-32.9
2024-06-14T15:03:58.579,1528.38331,-32.8
2024-06-14T15:03:58.827,1528.38321,-33.0
2024-06-14T15:03:59.056,1528.38334,-32.9
2024-06-14T15:03:59.328,1528.38287,-32.9
2024-06-14T15:03:59.553,1528.38300,-33.0
2024-06-14T15:03:59.795,1528.38319,-33.0
2024-06-14T15:04:00.034,1528.38313,-33.1
2024-06-14T15:04:00.300,1528.38289,-33.0
2024-06-14T15:04:00.526,1528.38284,-33.1
2024-06-14T15:04:00.759,1528.38302,-33.0
2024-06-14T15:04:01.008,1528.38330,-33.1
2024-06-14T15:04:01.266,1528.38367,-33.2
2024-06-14T15:04:01.497,1528.38417,-33.1
