Timestamp,Instrument Wavelength,Instrument Intensity,
2024-06-13T15:25:53.344,1541.74709,-32.49491605,
2024-06-13T15:25:53.591,1541.74701,-32.51037139,
2024-06-13T15:25:53.826,1541.74651,-32.55707017,
2024-06-13T15:25:54.072,1541.74521,-34.27128398,
2024-06-13T15:25:54.307,1530.50727,-37.72113295,
2024-06-13T15:25:54.577,1530.96922,-37.42321425,
2024-06-13T15:25:54.808,1530.0722,-37.49579998,
2024-06-13T15:25:55.079,1531.49328,-37.47146969,
2024-06-13T15:25:55.314,1531.48963,-37.52026734,
2024-06-13T15:25:55.609,1530.07203,-37.56961951,
2024-06-13T15:25:55.871,1530.07185,-37.54487332,
2024-06-13T15:25:56.100,1530.07191,-37.49579998,
2024-06-13T15:25:56.352,1542.14894,-35.19993057,
2024-06-13T15:25:56.615,1542.14562,-30.90979146,
2024-06-13T15:25:56.891,1542.14047,-30.95825632,
2024-06-13T15:25:57.116,1542.14129,-30.91514981,
2024-06-13T15:25:57.368,1542.14327,-30.87777943,
2024-06-13T15:25:57.625,1542.14254,-30.96910013,
2024-06-13T15:25:57.895,1542.14184,-30.86186148,
2024-06-13T15:25:58.118,1542.14166,-30.94743951,
2024-06-13T15:25:58.358,1542.14134,-31.04577454,
2024-06-13T15:25:58.602,1542.14177,-30.95825632,
2024-06-13T15:25:58.868,1542.14142,-32.79840697,
2024-06-13T15:25:59.096,1530.09274,-37.64471553,
2024-06-13T15:25:59.352,1530.09109,-37.64471553,
2024-06-13T15:25:59.618,1530.09178,-37.39928612,
2024-06-13T15:25:59.872,1530.09116,-37.3754891,
2024-06-13T15:26:00.104,1530.091,-37.32828272,
2024-06-13T15:26:00.387,1531.27738,-35.88380294,
2024-06-13T15:26:00.637,1542.55942,-31.12945622,
2024-06-13T15:26:00.916,1542.55044,-31.1577123,
2024-06-13T15:26:01.144,1542.54075,-31.16338565,
2024-06-13T15:26:01.393,1542.53891,-31.17475462,
2024-06-13T15:26:01.626,1542.53848,-31.25518182,
2024-06-13T15:26:01.895,1542.53863,-31.22628654,
2024-06-13T15:26:02.119,1542.538,-31.23782159,
2024-06-13T15:26:02.357,1542.5379,-31.16906641,
2024-06-13T15:26:02.604,1542.53815,-31.29011186,
2024-06-13T15:26:02.870,1542.5381,-31.39661993,
2024-06-13T15:26:03.096,1542.53833,-31.29596095,
2024-06-13T15:26:03.334,1542.53825,-31.35488919,
2024-06-13T15:26:03.580,1542.53849,-31.42064735,
2024-06-13T15:26:03.813,1542.53879,-31.37868621,
2024-06-13T15:26:04.061,1542.53796,-33.26979093,
2024-06-13T15:26:04.295,1530.08472,-37.74690718,
2024-06-13T15:26:04.581,1530.08425,-37.47146969,
2024-06-13T15:26:04.838,1532.1153,-37.32828272,
2024-06-13T15:26:05.103,1531.28614,-37.23538196,
2024-06-13T15:26:05.358,1530.72925,-37.35182177,
2024-06-13T15:26:05.619,1531.49124,-36.27087997,
2024-06-13T15:26:05.891,1531.21777,-35.80044252,
2024-06-13T15:26:06.105,1542.92592,-31.20330794,
2024-06-13T15:26:06.383,1542.93091,-31.32532512,
2024-06-13T15:26:06.623,1542.93438,-31.3667714,
2024-06-13T15:26:06.876,1542.93803,-31.42667504,
2024-06-13T15:26:07.104,1542.93738,-31.54281982,
2024-06-13T15:26:07.348,1542.93755,-31.47520006,
2024-06-13T15:26:07.595,1542.93835,-31.42667504,
2024-06-13T15:26:07.865,1542.93874,-31.46301788,
2024-06-13T15:26:08.101,1542.93766,-31.53044675,
2024-06-13T15:26:08.337,1542.9375,-31.56767222,
2024-06-13T15:26:08.598,1542.93585,-31.51195299,
2024-06-13T15:26:08.833,1542.93608,-31.45086978,
2024-06-13T15:26:09.075,1542.9357,-33.90405591,
2024-06-13T15:26:09.310,1530.56002,-37.64471553,
2024-06-13T15:26:09.580,1530.36823,-37.52026734,
2024-06-13T15:26:09.811,1530.56025,-37.39928612,
2024-06-13T15:26:10.048,1529.647,-37.44727495,
2024-06-13T15:26:10.308,1529.64736,-37.32828272,
2024-06-13T15:26:10.606,1528.3708,-37.3754891,
2024-06-13T15:26:10.870,1529.6476,-37.35182177,
2024-06-13T15:26:11.098,1530.08613,-37.39928612,
2024-06-13T15:26:11.334,1529.87591,-37.39928612,
2024-06-13T15:26:11.596,1543.33848,-31.3667714,
2024-06-13T15:26:11.830,1543.33287,-31.23782159,
2024-06-13T15:26:12.073,1543.33158,-31.33712661,
2024-06-13T15:26:12.307,1543.33322,-31.41462802,
2024-06-13T15:26:12.581,1543.33262,-31.17475462,
2024-06-13T15:26:12.812,1543.33239,-31.39661993,
2024-06-13T15:26:13.050,1543.3316,-31.32532512,
2024-06-13T15:26:13.290,1543.33144,-31.43875556,
2024-06-13T15:26:13.556,1543.33194,-31.37868621,
2024-06-13T15:26:13.783,1543.33202,-31.53044675,
2024-06-13T15:26:14.016,1543.33133,-34.13412695,
2024-06-13T15:26:14.263,1530.52613,-37.74690718,
2024-06-13T15:26:14.547,1529.65036,-37.30487056,
2024-06-13T15:26:14.796,1529.6504,-37.39928612,
2024-06-13T15:26:15.028,1530.09101,-37.35182177,
2024-06-13T15:26:15.277,1530.0913,-37.39928612,
2024-06-13T15:26:15.539,1543.75271,-33.44861565,
2024-06-13T15:26:15.769,1543.74776,-31.61150909,
2024-06-13T15:26:16.004,1543.73418,-31.52427341,
2024-06-13T15:26:16.256,1543.73136,-31.61780778,
2024-06-13T15:26:16.484,1543.73081,-31.71984936,
2024-06-13T15:26:16.736,1543.72971,-31.76525771,
2024-06-13T15:26:16.967,1543.73063,-31.79798541,
2024-06-13T15:26:17.238,1543.72964,-31.86419011,
2024-06-13T15:26:17.462,1543.72969,-31.85752404,
2024-06-13T15:26:17.702,1543.72949,-31.81774106,
2024-06-13T15:26:17.947,1543.72933,-31.88424994,
2024-06-13T15:26:18.233,1543.72924,-31.99970641,
2024-06-13T15:26:18.458,1543.72921,-31.85752404,
2024-06-13T15:26:18.690,1543.72915,-31.90440285,
2024-06-13T15:26:18.935,1543.72979,-31.85752404,
2024-06-13T15:26:19.185,1530.98552,-37.47146969,
2024-06-13T15:26:19.448,1530.9835,-37.3754891,
2024-06-13T15:26:19.707,1530.98385,-37.3754891,
2024-06-13T15:26:19.951,1530.98417,-37.3754891,
2024-06-13T15:26:20.225,1531.49171,-37.28158393,
2024-06-13T15:26:20.488,1530.08944,-37.35182177,
2024-06-13T15:26:20.757,1531.4915,-37.39928612,
2024-06-13T15:26:21.013,1531.4915,-37.30487056,
2024-06-13T15:26:21.293,1531.23544,-35.98599459,
2024-06-13T15:26:21.563,1544.11887,-31.01823517,
2024-06-13T15:26:21.814,1544.11968,-31.07905397,
2024-06-13T15:26:22.063,1544.12345,-31.01823517,
2024-06-13T15:26:22.301,1544.12742,-31.05130343,
2024-06-13T15:26:22.567,1544.12957,-30.96367484,
2024-06-13T15:26:22.795,1544.12976,-31.05683937,
2024-06-13T15:26:23.032,1544.12992,-31.01823517,
2024-06-13T15:26:23.276,1544.12988,-31.01274818,
2024-06-13T15:26:23.526,1544.12839,-31.08462542,
2024-06-13T15:26:23.767,1544.12816,-31.11259039,
2024-06-13T15:26:23.997,1544.12689,-34.00116928,
2024-06-13T15:26:24.253,1530.98407,-37.49579998,
2024-06-13T15:26:24.477,1530.98318,-37.32828272,
2024-06-13T15:26:24.733,1531.49089,-37.30487056,
2024-06-13T15:26:24.989,1530.98364,-37.25842151,
2024-06-13T15:26:25.280,1531.67218,-36.05548319,
2024-06-13T15:26:25.551,1544.53301,-32.13248578,
2024-06-13T15:26:25.821,1544.52755,-30.62482108,
2024-06-13T15:26:26.065,1544.52571,-30.64996849,
2024-06-13T15:26:26.304,1544.52637,-30.63486258,
2024-06-13T15:26:26.572,1544.52415,-30.68033885,
2024-06-13T15:26:26.800,1544.52497,-30.64996849,
2024-06-13T15:26:27.036,1544.52499,-30.63486258,
2024-06-13T15:26:27.280,1544.52491,-30.66512712,
2024-06-13T15:26:27.538,1544.52415,-30.76238039,
2024-06-13T15:26:27.773,1544.52436,-30.68033885,
2024-06-13T15:26:28.004,1544.52439,-30.7211659,
2024-06-13T15:26:28.255,1544.52449,-30.74687909,
2024-06-13T15:26:28.506,1544.52452,-30.88309841,
2024-06-13T15:26:28.754,1544.52494,-30.80398976,
2024-06-13T15:26:28.982,1544.52506,-30.85656843,
2024-06-13T15:26:29.255,1531.58447,-37.52026734,
2024-06-13T15:26:29.502,1530.36821,-37.47146969,
2024-06-13T15:26:29.766,1530.36721,-37.44727495,
2024-06-13T15:26:29.998,1530.36841,-37.6700389,
2024-06-13T15:26:30.269,1531.03767,-37.25842151,
2024-06-13T15:26:30.530,1531.24211,-36.03800653,
2024-06-13T15:26:30.785,1544.94521,-32.11124884,
2024-06-13T15:26:31.041,1544.94134,-30.54039296,
2024-06-13T15:26:31.301,1544.92475,-30.43351421,
2024-06-13T15:26:31.549,1544.92354,-30.53056729,
2024-06-13T15:26:31.781,1544.92242,-30.5207638,
2024-06-13T15:26:32.020,1544.92375,-30.49635146,
2024-06-13T15:26:32.270,1544.92345,-30.52566278,
2024-06-13T15:26:32.501,1544.92296,-30.49635146,
2024-06-13T15:26:32.753,1544.92279,-30.53547735,
2024-06-13T15:26:32.984,1544.92274,-30.59483515,
2024-06-13T15:26:33.255,1544.92275,-30.54039296,
2024-06-13T15:26:33.479,1544.9232,-30.64996849,
2024-06-13T15:26:33.722,1544.9231,-30.75204004,
2024-06-13T15:26:33.963,1544.92348,-30.67019178,
2024-06-13T15:26:34.229,1530.5596,-37.42321425,
2024-06-13T15:26:34.456,1530.55895,-37.30487056,
2024-06-13T15:26:34.714,1529.25257,-37.39928612,
2024-06-13T15:26:34.978,1529.63197,-37.32828272,
2024-06-13T15:26:35.233,1530.73014,-37.35182177,
2024-06-13T15:26:35.484,1530.07065,-37.39928612,
2024-06-13T15:26:35.771,1530.08522,-37.30487056,
2024-06-13T15:26:36.028,1530.73955,-37.39928612,
2024-06-13T15:26:36.295,1530.73979,-37.3754891,
2024-06-13T15:26:36.565,1531.23995,-36.00326279,
2024-06-13T15:26:36.831,1545.3152,-30.33389013,
2024-06-13T15:26:37.097,1545.31765,-30.27334408,
2024-06-13T15:26:37.328,1545.32026,-30.40958608,
2024-06-13T15:26:37.600,1545.32259,-30.47207557,
2024-06-13T15:26:37.829,1545.32351,-30.37157319,
2024-06-13T15:26:38.068,1545.32333,-30.33858267,
2024-06-13T15:26:38.308,1545.32315,-30.3574037,
2024-06-13T15:26:38.577,1545.32214,-30.32452024,
2024-06-13T15:26:38.831,1545.3222,-30.49148541,
2024-06-13T15:26:39.067,1545.32009,-34.710833,
2024-06-13T15:26:39.308,1530.96774,-37.56961951,
2024-06-13T15:26:39.592,1530.09505,-37.35182177,
2024-06-13T15:26:39.845,1532.11468,-37.25842151,
2024-06-13T15:26:40.112,1532.11394,-37.32828272,
2024-06-13T15:26:40.369,1532.11471,-37.47146969,
2024-06-13T15:26:40.665,1545.72064,-30.48176965,
2024-06-13T15:26:40.947,1545.71918,-30.60980224,
2024-06-13T15:26:41.175,1545.72052,-30.58488567,
2024-06-13T15:26:41.434,1545.71974,-30.54039296,
2024-06-13T15:26:41.664,1545.71941,-30.63989204,
2024-06-13T15:26:41.925,1545.71947,-30.69050969,
2024-06-13T15:26:42.147,1545.71951,-30.67526235,
2024-06-13T15:26:42.402,1545.71948,-30.50122296,
2024-06-13T15:26:42.636,1545.7194,-30.77793723,
2024-06-13T15:26:42.884,1545.71939,-30.76238039,
2024-06-13T15:26:43.109,1545.71934,-30.60980224,
2024-06-13T15:26:43.363,1545.71971,-30.87777943,
2024-06-13T15:26:43.611,1545.71942,-30.87246696,
2024-06-13T15:26:43.846,1545.71971,-30.68542129,
2024-06-13T15:26:44.086,1545.71815,-35.18557371,
2024-06-13T15:26:44.322,1530.96287,-37.52026734,
2024-06-13T15:26:44.589,1530.09607,-37.35182177,
2024-06-13T15:26:44.844,1530.09615,-37.54487332,
2024-06-13T15:26:45.107,1530.08723,-37.39928612,
2024-06-13T15:26:45.365,1530.08715,-37.42321425,
2024-06-13T15:26:45.644,1546.13989,-30.56011125,
2024-06-13T15:26:45.921,1546.13175,-30.41436117,
2024-06-13T15:26:46.146,1546.12042,-30.34798299,
2024-06-13T15:26:46.391,1546.1183,-30.40481623,
2024-06-13T15:26:46.634,1546.11718,-30.40481623,
2024-06-13T15:26:46.902,1546.11735,-30.45275209,
2024-06-13T15:26:47.128,1546.1176,-30.48176965,
2024-06-13T15:26:47.364,1546.11755,-30.39053804,
2024-06-13T15:26:47.611,1546.11751,-30.4769199,
2024-06-13T15:26:47.841,1546.11708,-30.52566278,
2024-06-13T15:26:48.097,1546.1173,-30.63989204,
2024-06-13T15:26:48.330,1546.11726,-30.57991947,
2024-06-13T15:26:48.583,1546.11771,-30.49635146,
2024-06-13T15:26:48.809,1546.11787,-30.58488567,
2024-06-13T15:26:49.086,1530.31872,-37.77283529,
2024-06-13T15:26:49.328,1530.31863,-37.47146969,
2024-06-13T15:26:49.582,1530.31956,-37.42321425,
2024-06-13T15:26:49.811,1530.7296,-37.30487056,
2024-06-13T15:26:50.066,1530.365,-37.54487332,
2024-06-13T15:26:50.307,1530.36796,-37.56961951,
2024-06-13T15:26:50.556,1530.36687,-37.52026734,
2024-06-13T15:26:50.787,1530.36819,-37.69551079,
2024-06-13T15:26:51.038,1530.36547,-37.39928612,
2024-06-13T15:26:51.308,1531.24818,-35.85026652,
2024-06-13T15:26:51.577,1546.5104,-30.33858267,
2024-06-13T15:26:51.825,1546.51071,-30.38578906,
2024-06-13T15:26:52.075,1546.51479,-30.36212173,
2024-06-13T15:26:52.315,1546.51903,-30.41914151,
2024-06-13T15:26:52.578,1546.51887,-30.39053804,
2024-06-13T15:26:52.807,1546.51961,-30.33389013,
2024-06-13T15:26:53.043,1546.51977,-30.36684489,
2024-06-13T15:26:53.290,1546.51922,-30.31517051,
2024-06-13T15:26:53.545,1546.51817,-30.3574037,
2024-06-13T15:26:53.785,1546.51786,-30.46723663,
2024-06-13T15:26:54.018,1546.51546,-34.90797478,
2024-06-13T15:26:54.273,1530.09634,-37.64471553,
2024-06-13T15:26:54.507,1530.09649,-37.47146969,
2024-06-13T15:26:54.789,1530.09003,-37.49579998,
2024-06-13T15:26:55.052,1530.36734,-37.47146969,
2024-06-13T15:26:55.294,1530.36811,-37.49579998,
2024-06-13T15:26:55.543,1531.25236,-35.90066877,
2024-06-13T15:26:55.834,1546.91545,-30.7211659,
2024-06-13T15:26:56.099,1546.91735,-30.67019178,
2024-06-13T15:26:56.329,1546.91727,-30.68033885,
2024-06-13T15:26:56.600,1546.91549,-30.66006836,
2024-06-13T15:26:56.823,1546.91535,-30.64996849,
2024-06-13T15:26:57.057,1546.91486,-30.7211659,
2024-06-13T15:26:57.300,1546.91578,-30.76755981,
2024-06-13T15:26:57.570,1546.9154,-30.73143291,
2024-06-13T15:26:57.793,1546.91588,-30.84072788,
2024-06-13T15:26:58.033,1546.9153,-30.87246696,
2024-06-13T15:26:58.281,1546.91549,-30.81969663,
2024-06-13T15:26:58.513,1546.91533,-30.87246696,
2024-06-13T15:26:58.764,1546.91569,-30.9420412,
2024-06-13T15:26:59.015,1530.72634,-37.79891912,
2024-06-13T15:26:59.267,1530.55914,-37.59450752,
2024-06-13T15:26:59.556,1532.1148,-37.52026734,
2024-06-13T15:26:59.807,1532.1147,-37.44727495,
2024-06-13T15:27:00.068,1530.09605,-37.18966633,
2024-06-13T15:27:00.349,1532.11406,-37.47146969,
2024-06-13T15:27:00.621,1531.67243,-36.02059991,
2024-06-13T15:27:00.884,1547.34029,-33.32547047,
2024-06-13T15:27:01.152,1547.31735,-30.81445469,
2024-06-13T15:27:01.393,1547.31732,-30.8249449,
2024-06-13T15:27:01.635,1547.31617,-31.00726813,
2024-06-13T15:27:01.903,1547.31599,-30.97453221,
2024-06-13T15:27:02.131,1547.31552,-30.92051478,
2024-06-13T15:27:02.364,1547.31481,-30.97453221,
2024-06-13T15:27:02.614,1547.3151,-30.99632871,
2024-06-13T15:27:02.865,1547.3152,-30.98541679,
2024-06-13T15:27:03.104,1547.31545,-31.04025268,
2024-06-13T15:27:03.337,1547.31541,-31.01274818,
2024-06-13T15:27:03.594,1547.31564,-31.07348966,
2024-06-13T15:27:03.818,1547.3154,-31.1463878,
2024-06-13T15:27:04.077,1530.34907,-37.56961951,
2024-06-13T15:27:04.317,1530.09026,-37.39928612,
2024-06-13T15:27:04.591,1532.11407,-37.44727495,
2024-06-13T15:27:04.846,1530.09345,-37.47146969,
2024-06-13T15:27:05.130,1530.14321,-37.30487056,
2024-06-13T15:27:05.383,1530.10604,-37.28158393,
2024-06-13T15:27:05.650,1530.10795,-37.39928612,
2024-06-13T15:27:05.925,1530.14622,-37.35182177,
2024-06-13T15:27:06.190,1530.36742,-36.94648631,
2024-06-13T15:27:06.458,1547.71041,-35.3165267,
2024-06-13T15:27:06.713,1547.70875,-31.05683937,
2024-06-13T15:27:06.993,1547.71459,-31.1463878,
2024-06-13T15:27:07.253,1547.71712,-31.15204636,
2024-06-13T15:27:07.480,1547.71614,-31.27843727,
2024-06-13T15:27:07.726,1547.71636,-31.16338565,
2024-06-13T15:27:07.971,1547.71718,-31.123827,
2024-06-13T15:27:08.239,1547.71618,-31.26679398,
2024-06-13T15:27:08.464,1547.71617,-31.23782159,
2024-06-13T15:27:08.699,1547.7156,-31.37272472,
2024-06-13T15:27:08.949,1547.71546,-31.27843727,
2024-06-13T15:27:09.177,1547.71364,-35.28708289,
2024-06-13T15:27:09.437,1528.99227,-37.18966633,
2024-06-13T15:27:09.710,1532.11403,-37.3754891,
2024-06-13T15:27:09.986,1530.7295,-37.64471553,
2024-06-13T15:27:10.263,1532.11417,-37.42321425,
2024-06-13T15:27:10.547,1548.12328,-31.22053048,
2024-06-13T15:27:10.820,1548.11555,-31.07905397,
2024-06-13T15:27:11.061,1548.114,-31.19186408,
2024-06-13T15:27:11.321,1548.11464,-31.22053048,
2024-06-13T15:27:11.572,1548.11423,-31.23205024,
2024-06-13T15:27:11.802,1548.11373,-31.05130343,
2024-06-13T15:27:12.053,1548.1136,-31.03473783,
2024-06-13T15:27:12.302,1548.11351,-31.27843727,
2024-06-13T15:27:12.539,1548.11375,-31.04577454,
2024-06-13T15:27:12.784,1548.11372,-31.18615343,
2024-06-13T15:27:13.016,1548.11335,-31.24360063,
2024-06-13T15:27:13.274,1548.11345,-31.35488919,
2024-06-13T15:27:13.503,1548.11351,-31.3667714,
2024-06-13T15:27:13.744,1548.11382,-31.43875556,
2024-06-13T15:27:13.987,1548.11408,-31.4691047,
2024-06-13T15:27:14.258,1530.72973,-37.56961951,
2024-06-13T15:27:14.482,1529.64736,-37.52026734,
2024-06-13T15:27:14.746,1530.72945,-37.3754891,
2024-06-13T15:27:15.006,1530.7303,-37.54487332,
2024-06-13T15:27:15.294,1530.36737,-37.42321425,
2024-06-13T15:27:15.563,1530.10928,-37.44727495,
2024-06-13T15:27:15.818,1530.7296,-37.42321425,
2024-06-13T15:27:16.077,1532.11467,-37.47146969,
2024-06-13T15:27:16.357,1531.22867,-36.03800653,
2024-06-13T15:27:16.631,1548.51846,-35.3165267,
2024-06-13T15:27:16.846,1548.53412,-30.20907099,
2024-06-13T15:27:17.130,1548.51508,-30.16824928,
2024-06-13T15:27:17.360,1548.51414,-30.20907099,
2024-06-13T15:27:17.612,1548.51357,-30.3574037,
2024-06-13T15:27:17.842,1548.51341,-30.29653124,
2024-06-13T15:27:18.106,1548.5132,-30.24108864,
2024-06-13T15:27:18.335,1548.51282,-30.18181393,
2024-06-13T15:27:18.593,1548.51297,-30.31984286,
2024-06-13T15:27:18.818,1548.51296,-30.34798299,
2024-06-13T15:27:19.069,1532.11456,-37.54487332,
2024-06-13T15:27:19.313,1532.11412,-37.42321425,
2024-06-13T15:27:19.589,1531.61331,-37.44727495,
2024-06-13T15:27:19.814,1530.31849,-37.64471553,
2024-06-13T15:27:20.124,1530.31883,-37.72113295,
2024-06-13T15:27:20.353,1530.31848,-37.39928612,
2024-06-13T15:27:20.612,1530.31847,-37.32828272,
2024-06-13T15:27:20.830,1530.31842,-37.39928612,
2024-06-13T15:27:21.085,1532.11405,-37.30487056,
2024-06-13T15:27:21.343,1531.65111,-36.05548319,
2024-06-13T15:27:21.632,1548.91023,-30.16373713,
2024-06-13T15:27:21.894,1548.91219,-30.16373713,
2024-06-13T15:27:22.129,1548.9163,-30.26410377,
2024-06-13T15:27:22.360,1548.91637,-30.19996628,
2024-06-13T15:27:22.631,1548.91674,-30.13676223,
2024-06-13T15:27:22.862,1548.91663,-30.13228266,
2024-06-13T15:27:23.108,1548.91627,-30.19996628,
2024-06-13T15:27:23.338,1548.9162,-30.18634491,
2024-06-13T15:27:23.610,1548.91463,-30.21819483,
2024-06-13T15:27:23.833,1548.9147,-30.32920266,
2024-06-13T15:27:24.074,1548.91401,-35.91760035,
2024-06-13T15:27:24.317,1530.55931,-37.77283529,
2024-06-13T15:27:24.587,1531.64881,-37.44727495,
2024-06-13T15:27:24.837,1532.11513,-37.14442691,
2024-06-13T15:27:25.111,1532.11498,-37.1219827,
2024-06-13T15:27:25.364,1532.11428,-37.52026734,
2024-06-13T15:27:25.664,1549.31936,-31.29596095,
2024-06-13T15:27:25.947,1549.31448,-31.30181792,
2024-06-13T15:27:26.174,1549.31529,-31.28427064,
2024-06-13T15:27:26.429,1549.31498,-31.36082623,
2024-06-13T15:27:26.663,1549.31492,-31.30181792,
2024-06-13T15:27:26.933,1549.31445,-31.29011186,
2024-06-13T15:27:27.159,1549.31422,-31.29596095,
2024-06-13T15:27:27.397,1549.31414,-31.29596095,
2024-06-13T15:27:27.642,1549.3142,-31.32532512,
2024-06-13T15:27:27.911,1549.31363,-31.40861703,
2024-06-13T15:27:28.141,1549.31395,-31.36082623,
2024-06-13T15:27:28.374,1549.31402,-31.39063379,
2024-06-13T15:27:28.621,1549.31444,-31.34896025,
2024-06-13T15:27:28.854,1549.31463,-31.43875556,
2024-06-13T15:27:29.103,1549.31391,-35.48213564,
2024-06-13T15:27:29.336,1530.31865,-37.6700389,
2024-06-13T15:27:29.608,1530.73032,-37.64471553,
2024-06-13T15:27:29.833,1530.73043,-37.69551079,
2024-06-13T15:27:30.075,1530.72967,-37.42321425,
2024-06-13T15:27:30.349,1530.72966,-37.3754891,
2024-06-13T15:27:30.640,1532.11466,-37.44727495,
2024-06-13T15:27:30.914,1532.1143,-37.47146969,
2024-06-13T15:27:31.162,1532.11416,-37.44727495,
2024-06-13T15:27:31.422,1532.10889,-35.73488739,
2024-06-13T15:27:31.676,1549.73628,-31.70053304,
2024-06-13T15:27:31.954,1549.72721,-31.67491087,
2024-06-13T15:27:32.180,1549.7161,-31.9314197,
2024-06-13T15:27:32.440,1549.71332,-31.95179321,
2024-06-13T15:27:32.673,1549.71383,-31.95860568,
2024-06-13T15:27:32.931,1549.71401,-31.94499142,
2024-06-13T15:27:33.161,1549.7133,-32.00659451,
2024-06-13T15:27:33.424,1549.71375,-32.02040356,
2024-06-13T15:27:33.655,1549.71331,-32.10419288,
2024-06-13T15:27:33.913,1549.71357,-32.13248578,
2024-06-13T15:27:34.138,1549.71177,-35.25783736,
2024-06-13T15:27:34.389,1531.00516,-37.30487056,
2024-06-13T15:27:34.635,1531.00489,-37.30487056,
2024-06-13T15:27:34.881,1531.61351,-37.42321425,
2024-06-13T15:27:35.137,1531.61363,-37.14442691,
2024-06-13T15:27:35.417,1531.21282,-37.44727495,
2024-06-13T15:27:35.674,1530.73529,-37.49579998,
2024-06-13T15:27:35.946,1530.73573,-37.47146969,
2024-06-13T15:27:36.178,1532.11454,-37.39928612,
2024-06-13T15:27:36.459,1550.11048,-32.55707017,
2024-06-13T15:27:36.712,1550.11206,-32.66802735,
2024-06-13T15:27:36.963,1550.11355,-32.57274869,
2024-06-13T15:27:37.201,1550.11792,-32.61219442,
2024-06-13T15:27:37.456,1550.11775,-32.47183569,
2024-06-13T15:27:37.690,1550.11794,-32.47183569,
2024-06-13T15:27:37.938,1550.11739,-32.58060922,
2024-06-13T15:27:38.163,1550.11694,-32.50263684,
2024-06-13T15:27:38.425,1550.11636,-32.49491605,
2024-06-13T15:27:38.659,1550.11588,-32.59637311,
2024-06-13T15:27:38.913,1550.11557,-32.74088368,
2024-06-13T15:27:39.141,1550.11359,-35.62249437,
2024-06-13T15:27:39.393,1530.30578,-37.56961951,
2024-06-13T15:27:39.634,1530.30574,-37.77283529,
2024-06-13T15:27:39.871,1530.30593,-37.72113295,
2024-06-13T15:27:40.119,1530.3055,-37.69551079,
2024-06-13T15:27:40.369,1550.52593,-33.06273051,
2024-06-13T15:27:40.631,1550.52027,-32.0481541,
2024-06-13T15:27:40.906,1550.51599,-32.34331445,
2024-06-13T15:27:41.141,1550.51743,-32.11831629,
2024-06-13T15:27:41.393,1550.517,-32.28412519,
2024-06-13T15:27:41.636,1550.51661,-32.14670165,
2024-06-13T15:27:41.875,1550.51696,-32.19682688,
2024-06-13T15:27:42.117,1550.51627,-32.2475374,
2024-06-13T15:27:42.366,1550.51587,-32.31361899,
2024-06-13T15:27:42.616,1550.51586,-32.28412519,
2024-06-13T15:27:42.844,1550.51631,-32.36572006,
2024-06-13T15:27:43.085,1550.51611,-32.37321436,
2024-06-13T15:27:43.318,1550.51642,-32.37321436,
2024-06-13T15:27:43.587,1550.51612,-32.40332155,
2024-06-13T15:27:43.816,1550.51637,-32.38072162,
2024-06-13T15:27:44.052,1550.51521,-35.71865206,
2024-06-13T15:27:44.301,1530.30565,-37.77283529,
2024-06-13T15:27:44.569,1530.08992,-37.3754891,
2024-06-13T15:27:44.796,1532.11286,-37.49579998,
2024-06-13T15:27:45.056,1532.11434,-37.3754891,
2024-06-13T15:27:45.323,1532.1145,-37.3754891,
2024-06-13T15:27:45.599,1530.09373,-37.32828272,
2024-06-13T15:27:45.859,1530.98308,-37.30487056,
2024-06-13T15:27:46.143,1532.11469,-37.39928612,
2024-06-13T15:27:46.403,1531.26922,-36.07303047,
2024-06-13T15:27:46.660,1550.94478,-34.07823243,
2024-06-13T15:27:46.952,1550.91817,-31.02922997,
2024-06-13T15:27:47.212,1550.9182,-31.04025268,
2024-06-13T15:27:47.444,1550.91718,-31.07905397,
2024-06-13T15:27:47.678,1550.91621,-31.1577123,
2024-06-13T15:27:47.947,1550.91605,-31.12945622,
2024-06-13T15:27:48.178,1550.91623,-31.10138279,
2024-06-13T15:27:48.421,1550.91603,-31.19186408,
2024-06-13T15:27:48.653,1550.91621,-31.16338565,
2024-06-13T15:27:48.925,1550.91511,-34.94850022,
2024-06-13T15:27:49.151,1531.61452,-37.54487332,
2024-06-13T15:27:49.389,1531.61272,-37.3754891,
2024-06-13T15:27:49.657,1531.62408,-37.23538196,
2024-06-13T15:27:49.947,1529.0095,-37.21246399,
2024-06-13T15:27:50.198,1529.00988,-37.32828272,
2024-06-13T15:27:50.464,1529.00955,-37.30487056,
2024-06-13T15:27:50.700,1529.00943,-37.35182177,
